"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
39;"blue-collar";"single";"primary";"no";1220;"no";"no";"telephone";10;"jul";148;20;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";1403;"yes";"no";"cellular";10;"jul";91;15;-1;0;"unknown";"no"
35;"blue-collar";"divorced";"secondary";"no";275;"no";"yes";"cellular";10;"jul";144;5;-1;0;"unknown";"no"
29;"blue-collar";"single";"secondary";"no";482;"no";"yes";"cellular";10;"jul";1097;3;-1;0;"unknown";"yes"
36;"unknown";"single";"primary";"no";3415;"no";"no";"telephone";10;"jul";150;10;-1;0;"unknown";"no"
25;"student";"single";"tertiary";"no";-113;"no";"no";"cellular";10;"jul";300;3;-1;0;"unknown";"no"
41;"entrepreneur";"married";"primary";"no";1331;"no";"no";"telephone";10;"jul";465;7;-1;0;"unknown";"no"
53;"technician";"married";"unknown";"no";2242;"no";"no";"cellular";10;"jul";154;14;-1;0;"unknown";"no"
53;"entrepreneur";"married";"secondary";"no";0;"yes";"no";"telephone";10;"jul";311;27;-1;0;"unknown";"no"
27;"entrepreneur";"married";"tertiary";"no";-23;"no";"no";"cellular";10;"jul";123;4;-1;0;"unknown";"no"
29;"management";"married";"tertiary";"no";6586;"no";"no";"cellular";10;"jul";176;1;-1;0;"unknown";"no"
52;"blue-collar";"married";"primary";"no";142;"no";"no";"telephone";10;"jul";924;5;-1;0;"unknown";"no"
50;"technician";"married";"secondary";"no";4;"no";"no";"cellular";10;"jul";200;5;-1;0;"unknown";"no"
33;"admin.";"married";"secondary";"no";13160;"no";"no";"cellular";10;"jul";212;1;-1;0;"unknown";"no"
40;"services";"married";"primary";"no";352;"yes";"no";"cellular";10;"jul";258;1;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";372;"yes";"no";"telephone";11;"jul";117;1;-1;0;"unknown";"no"
39;"housemaid";"married";"primary";"no";2460;"no";"no";"cellular";11;"jul";194;3;-1;0;"unknown";"no"
29;"admin.";"married";"secondary";"no";111;"no";"yes";"cellular";11;"jul";114;1;-1;0;"unknown";"no"
41;"technician";"single";"secondary";"no";-618;"yes";"yes";"cellular";11;"jul";215;1;-1;0;"unknown";"no"
30;"admin.";"single";"tertiary";"no";5;"no";"yes";"cellular";11;"jul";58;1;-1;0;"unknown";"no"
48;"self-employed";"married";"secondary";"no";-817;"yes";"no";"cellular";11;"jul";175;1;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";756;"yes";"no";"cellular";11;"jul";122;2;-1;0;"unknown";"no"
56;"blue-collar";"single";"primary";"no";533;"no";"yes";"cellular";11;"jul";166;1;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";0;"no";"no";"cellular";11;"jul";89;1;-1;0;"unknown";"no"
59;"management";"married";"tertiary";"no";0;"yes";"no";"telephone";11;"jul";189;1;-1;0;"unknown";"no"
40;"admin.";"married";"secondary";"no";149;"yes";"no";"cellular";11;"jul";159;1;-1;0;"unknown";"no"
36;"technician";"married";"secondary";"no";3832;"yes";"no";"cellular";11;"jul";393;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";1196;"yes";"no";"cellular";11;"jul";508;1;-1;0;"unknown";"no"
26;"management";"married";"tertiary";"no";17;"no";"yes";"cellular";11;"jul";522;1;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";455;"yes";"no";"cellular";11;"jul";166;1;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";50;"yes";"yes";"cellular";11;"jul";545;2;-1;0;"unknown";"no"
51;"management";"divorced";"tertiary";"no";1988;"yes";"no";"cellular";11;"jul";67;1;-1;0;"unknown";"no"
40;"self-employed";"married";"primary";"no";42;"no";"no";"cellular";11;"jul";264;3;-1;0;"unknown";"no"
32;"self-employed";"married";"secondary";"no";514;"yes";"no";"cellular";11;"jul";812;1;-1;0;"unknown";"yes"
38;"technician";"single";"secondary";"no";373;"yes";"no";"cellular";11;"jul";404;1;-1;0;"unknown";"no"
26;"housemaid";"married";"secondary";"no";-759;"yes";"no";"cellular";11;"jul";191;1;-1;0;"unknown";"no"
54;"management";"married";"tertiary";"no";95;"no";"no";"cellular";11;"jul";104;1;-1;0;"unknown";"no"
27;"services";"single";"secondary";"no";70;"yes";"no";"cellular";11;"jul";170;1;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";-73;"yes";"no";"cellular";11;"jul";90;1;-1;0;"unknown";"no"
38;"admin.";"married";"secondary";"no";-728;"yes";"no";"cellular";11;"jul";333;1;-1;0;"unknown";"no"
36;"technician";"married";"secondary";"no";-456;"yes";"no";"cellular";11;"jul";252;1;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";0;"yes";"yes";"cellular";11;"jul";443;1;-1;0;"unknown";"no"
59;"admin.";"divorced";"tertiary";"no";39;"no";"no";"cellular";11;"jul";67;1;-1;0;"unknown";"no"
39;"technician";"married";"secondary";"no";37;"yes";"yes";"cellular";11;"jul";467;1;-1;0;"unknown";"no"
38;"technician";"single";"secondary";"no";1932;"yes";"no";"cellular";11;"jul";159;1;-1;0;"unknown";"no"
51;"technician";"married";"secondary";"no";-192;"yes";"no";"telephone";11;"jul";57;1;-1;0;"unknown";"no"
37;"blue-collar";"single";"secondary";"no";1672;"yes";"no";"cellular";11;"jul";484;1;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";161;"yes";"no";"cellular";11;"jul";378;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";479;"no";"no";"cellular";11;"jul";772;1;-1;0;"unknown";"no"
35;"services";"married";"secondary";"no";372;"yes";"no";"cellular";11;"jul";230;1;-1;0;"unknown";"no"
36;"management";"single";"tertiary";"no";1339;"yes";"no";"cellular";11;"jul";136;1;-1;0;"unknown";"no"
51;"technician";"divorced";"secondary";"no";550;"yes";"no";"cellular";11;"jul";451;1;-1;0;"unknown";"no"
27;"admin.";"married";"secondary";"no";941;"yes";"no";"cellular";11;"jul";124;1;-1;0;"unknown";"no"
37;"technician";"divorced";"secondary";"no";0;"yes";"no";"cellular";11;"jul";283;1;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";1049;"yes";"no";"cellular";11;"jul";55;1;-1;0;"unknown";"no"
33;"technician";"married";"tertiary";"no";236;"yes";"no";"cellular";11;"jul";203;1;-1;0;"unknown";"no"
37;"blue-collar";"single";"secondary";"no";263;"no";"no";"cellular";11;"jul";143;2;-1;0;"unknown";"no"
33;"admin.";"single";"secondary";"no";32;"no";"no";"cellular";11;"jul";43;1;-1;0;"unknown";"no"
53;"technician";"divorced";"secondary";"no";447;"yes";"yes";"cellular";11;"jul";108;1;-1;0;"unknown";"no"
38;"technician";"married";"secondary";"no";114;"no";"no";"cellular";11;"jul";117;3;-1;0;"unknown";"no"
