"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
43;"unknown";"married";"secondary";"no";1926;"no";"no";"telephone";7;"jul";89;13;-1;0;"unknown";"no"
27;"services";"married";"secondary";"no";379;"no";"yes";"cellular";7;"jul";269;2;-1;0;"unknown";"no"
45;"entrepreneur";"married";"secondary";"no";4688;"no";"no";"cellular";7;"jul";112;10;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";256;"yes";"no";"cellular";7;"jul";28;24;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";-805;"no";"no";"cellular";7;"jul";208;2;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";-2;"no";"yes";"cellular";7;"jul";221;2;-1;0;"unknown";"no"
32;"services";"single";"secondary";"no";473;"yes";"no";"cellular";7;"jul";624;5;-1;0;"unknown";"no"
41;"housemaid";"married";"primary";"no";175;"no";"no";"cellular";7;"jul";252;1;-1;0;"unknown";"no"
31;"admin.";"single";"secondary";"no";-407;"no";"yes";"cellular";7;"jul";230;1;-1;0;"unknown";"no"
30;"services";"single";"secondary";"no";148;"no";"yes";"cellular";7;"jul";482;3;-1;0;"unknown";"no"
44;"blue-collar";"single";"primary";"no";-24;"no";"no";"telephone";7;"jul";564;1;-1;0;"unknown";"no"
28;"student";"single";"secondary";"no";305;"no";"no";"cellular";7;"jul";625;1;-1;0;"unknown";"no"
31;"entrepreneur";"divorced";"tertiary";"no";2;"no";"yes";"cellular";7;"jul";53;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";-308;"yes";"no";"cellular";7;"jul";279;11;-1;0;"unknown";"no"
25;"unknown";"single";"secondary";"no";3;"no";"no";"cellular";7;"jul";136;1;-1;0;"unknown";"no"
25;"technician";"single";"secondary";"no";-55;"yes";"yes";"cellular";7;"jul";242;1;-1;0;"unknown";"no"
27;"blue-collar";"married";"primary";"no";52;"no";"yes";"cellular";7;"jul";185;1;-1;0;"unknown";"no"
60;"management";"married";"tertiary";"no";1573;"no";"no";"telephone";7;"jul";79;15;-1;0;"unknown";"no"
36;"blue-collar";"single";"unknown";"yes";-395;"yes";"no";"telephone";7;"jul";9;17;-1;0;"unknown";"no"
49;"blue-collar";"married";"primary";"no";4140;"no";"no";"cellular";7;"jul";205;4;-1;0;"unknown";"no"
25;"blue-collar";"single";"secondary";"no";495;"no";"no";"cellular";7;"jul";131;3;-1;0;"unknown";"no"
46;"management";"married";"tertiary";"no";74;"yes";"no";"cellular";7;"jul";15;11;-1;0;"unknown";"no"
50;"technician";"married";"tertiary";"no";92;"no";"yes";"cellular";7;"jul";192;1;-1;0;"unknown";"no"
50;"blue-collar";"divorced";"primary";"no";5;"no";"no";"cellular";7;"jul";118;1;-1;0;"unknown";"no"
33;"admin.";"married";"tertiary";"no";568;"no";"no";"cellular";7;"jul";219;1;-1;0;"unknown";"no"
42;"management";"married";"secondary";"no";4314;"no";"no";"cellular";7;"jul";214;1;-1;0;"unknown";"no"
30;"admin.";"single";"secondary";"no";312;"no";"no";"cellular";8;"jul";188;1;-1;0;"unknown";"no"
42;"technician";"single";"tertiary";"no";24;"no";"no";"cellular";8;"jul";262;1;-1;0;"unknown";"no"
28;"admin.";"married";"secondary";"no";54;"no";"yes";"cellular";8;"jul";226;1;-1;0;"unknown";"no"
34;"entrepreneur";"married";"tertiary";"no";412;"yes";"yes";"cellular";8;"jul";164;1;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";-139;"no";"no";"cellular";8;"jul";290;1;-1;0;"unknown";"no"
26;"entrepreneur";"married";"secondary";"no";-306;"no";"yes";"cellular";8;"jul";342;1;-1;0;"unknown";"no"
29;"admin.";"single";"secondary";"no";210;"no";"yes";"cellular";8;"jul";140;1;-1;0;"unknown";"no"
28;"admin.";"single";"secondary";"no";551;"no";"yes";"cellular";8;"jul";161;1;-1;0;"unknown";"no"
32;"technician";"divorced";"tertiary";"no";31;"no";"yes";"cellular";8;"jul";259;1;-1;0;"unknown";"no"
45;"services";"married";"secondary";"no";0;"no";"yes";"cellular";8;"jul";47;7;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";184;"no";"no";"cellular";8;"jul";163;1;-1;0;"unknown";"no"
46;"unemployed";"married";"secondary";"no";562;"no";"no";"cellular";8;"jul";491;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";2102;"yes";"no";"cellular";8;"jul";220;1;-1;0;"unknown";"no"
44;"management";"divorced";"tertiary";"no";193;"no";"yes";"cellular";8;"jul";104;2;-1;0;"unknown";"no"
26;"blue-collar";"single";"secondary";"no";5;"no";"no";"telephone";8;"jul";54;3;-1;0;"unknown";"no"
53;"management";"married";"secondary";"no";66;"no";"yes";"telephone";8;"jul";141;1;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";-169;"yes";"yes";"cellular";8;"jul";109;1;-1;0;"unknown";"no"
35;"entrepreneur";"married";"primary";"no";2643;"no";"yes";"cellular";8;"jul";259;1;-1;0;"unknown";"no"
56;"blue-collar";"divorced";"primary";"no";12;"no";"no";"cellular";8;"jul";226;1;-1;0;"unknown";"no"
60;"management";"married";"primary";"no";75;"no";"yes";"cellular";8;"jul";183;1;-1;0;"unknown";"no"
36;"technician";"married";"secondary";"no";-257;"no";"no";"cellular";8;"jul";24;26;-1;0;"unknown";"no"
29;"blue-collar";"single";"primary";"no";170;"yes";"no";"cellular";8;"jul";216;1;-1;0;"unknown";"no"
60;"technician";"divorced";"primary";"no";-85;"no";"yes";"telephone";8;"jul";58;2;-1;0;"unknown";"no"
55;"management";"married";"tertiary";"no";979;"no";"yes";"cellular";8;"jul";123;1;-1;0;"unknown";"no"
27;"management";"single";"tertiary";"no";136;"no";"yes";"cellular";8;"jul";146;1;-1;0;"unknown";"no"
33;"technician";"married";"tertiary";"no";-258;"no";"no";"cellular";8;"jul";362;1;-1;0;"unknown";"no"
33;"management";"single";"tertiary";"no";99;"no";"no";"cellular";8;"jul";159;1;-1;0;"unknown";"no"
55;"retired";"married";"primary";"no";150;"no";"no";"cellular";8;"jul";124;1;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";476;"no";"no";"cellular";8;"jul";306;1;-1;0;"unknown";"no"
28;"self-employed";"single";"tertiary";"no";226;"no";"yes";"cellular";8;"jul";191;1;-1;0;"unknown";"no"
26;"admin.";"single";"secondary";"no";-378;"no";"yes";"cellular";8;"jul";165;1;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";296;"no";"yes";"cellular";8;"jul";509;4;-1;0;"unknown";"yes"
39;"admin.";"single";"secondary";"no";1661;"no";"yes";"cellular";8;"jul";431;1;-1;0;"unknown";"no"
26;"management";"single";"tertiary";"no";122;"no";"yes";"cellular";8;"jul";160;1;-1;0;"unknown";"no"
27;"services";"married";"primary";"no";-90;"no";"yes";"cellular";8;"jul";175;1;-1;0;"unknown";"no"
42;"blue-collar";"single";"primary";"no";1322;"yes";"yes";"cellular";8;"jul";178;1;-1;0;"unknown";"no"
42;"management";"divorced";"secondary";"no";-272;"no";"no";"cellular";8;"jul";186;1;-1;0;"unknown";"no"
34;"technician";"divorced";"secondary";"no";-133;"yes";"no";"cellular";8;"jul";395;1;-1;0;"unknown";"no"
32;"technician";"married";"secondary";"no";2;"yes";"yes";"cellular";8;"jul";143;1;-1;0;"unknown";"no"
35;"self-employed";"married";"tertiary";"no";0;"no";"no";"cellular";8;"jul";201;1;-1;0;"unknown";"no"
33;"entrepreneur";"married";"secondary";"no";-627;"yes";"yes";"cellular";8;"jul";740;1;-1;0;"unknown";"yes"
52;"entrepreneur";"married";"tertiary";"yes";-468;"no";"no";"cellular";8;"jul";534;1;-1;0;"unknown";"yes"
30;"blue-collar";"divorced";"secondary";"no";0;"no";"yes";"cellular";8;"jul";320;1;-1;0;"unknown";"no"
25;"management";"single";"tertiary";"no";1098;"yes";"yes";"cellular";8;"jul";425;1;-1;0;"unknown";"no"
34;"self-employed";"married";"tertiary";"no";191;"no";"no";"cellular";8;"jul";59;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"yes";-605;"yes";"no";"telephone";8;"jul";208;5;-1;0;"unknown";"no"
27;"admin.";"single";"secondary";"no";-400;"no";"yes";"cellular";8;"jul";290;1;-1;0;"unknown";"no"
36;"admin.";"married";"secondary";"no";68;"no";"yes";"cellular";8;"jul";85;4;-1;0;"unknown";"no"
51;"admin.";"married";"secondary";"no";38;"no";"yes";"cellular";8;"jul";31;3;-1;0;"unknown";"no"
26;"technician";"single";"tertiary";"no";291;"no";"yes";"cellular";8;"jul";393;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"yes";2;"no";"no";"cellular";8;"jul";82;1;-1;0;"unknown";"no"
58;"retired";"divorced";"tertiary";"no";264;"yes";"yes";"cellular";8;"jul";523;3;-1;0;"unknown";"no"
57;"retired";"married";"tertiary";"no";1029;"no";"yes";"cellular";8;"jul";203;1;-1;0;"unknown";"no"
56;"retired";"married";"tertiary";"no";87;"no";"no";"cellular";8;"jul";136;2;-1;0;"unknown";"no"
58;"blue-collar";"married";"secondary";"no";1457;"yes";"no";"cellular";8;"jul";144;4;-1;0;"unknown";"no"
25;"blue-collar";"single";"secondary";"yes";-220;"no";"no";"cellular";8;"jul";152;1;-1;0;"unknown";"no"
34;"housemaid";"married";"secondary";"no";-97;"yes";"yes";"cellular";8;"jul";119;2;-1;0;"unknown";"no"
27;"technician";"single";"secondary";"yes";0;"no";"yes";"cellular";8;"jul";732;1;-1;0;"unknown";"yes"
29;"services";"single";"secondary";"no";1274;"no";"no";"cellular";8;"jul";136;1;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";128;"no";"no";"cellular";8;"jul";733;1;-1;0;"unknown";"no"
46;"management";"single";"tertiary";"no";3;"no";"no";"cellular";8;"jul";85;1;-1;0;"unknown";"no"
32;"blue-collar";"married";"primary";"no";642;"no";"yes";"cellular";8;"jul";524;1;-1;0;"unknown";"no"
55;"blue-collar";"married";"primary";"no";137;"no";"no";"telephone";8;"jul";377;1;-1;0;"unknown";"no"
28;"unemployed";"married";"secondary";"no";455;"no";"no";"cellular";8;"jul";286;1;-1;0;"unknown";"no"
26;"admin.";"single";"secondary";"no";-35;"no";"yes";"cellular";8;"jul";304;1;-1;0;"unknown";"no"
39;"services";"single";"secondary";"no";230;"no";"yes";"cellular";8;"jul";106;1;-1;0;"unknown";"no"
55;"management";"married";"secondary";"no";51;"no";"no";"cellular";8;"jul";102;1;-1;0;"unknown";"no"
33;"entrepreneur";"married";"secondary";"yes";-54;"no";"yes";"cellular";8;"jul";42;1;-1;0;"unknown";"no"
29;"housemaid";"married";"primary";"no";7;"no";"yes";"cellular";8;"jul";240;1;-1;0;"unknown";"no"
45;"technician";"divorced";"secondary";"no";12389;"no";"yes";"cellular";8;"jul";711;1;-1;0;"unknown";"no"
25;"services";"single";"secondary";"no";2;"no";"no";"cellular";8;"jul";288;1;-1;0;"unknown";"no"
55;"entrepreneur";"married";"tertiary";"no";22;"no";"yes";"cellular";8;"jul";215;1;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";-197;"no";"yes";"cellular";8;"jul";99;1;-1;0;"unknown";"no"
25;"admin.";"single";"secondary";"no";0;"no";"yes";"cellular";8;"jul";238;3;-1;0;"unknown";"no"
28;"admin.";"single";"secondary";"no";144;"no";"yes";"cellular";8;"jul";136;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";-480;"yes";"yes";"cellular";8;"jul";225;1;-1;0;"unknown";"no"
26;"management";"single";"tertiary";"no";350;"no";"no";"cellular";8;"jul";367;1;-1;0;"unknown";"no"
56;"blue-collar";"married";"primary";"no";175;"no";"yes";"cellular";8;"jul";188;1;-1;0;"unknown";"no"
26;"self-employed";"single";"secondary";"no";551;"no";"no";"cellular";8;"jul";531;1;-1;0;"unknown";"yes"
33;"admin.";"single";"tertiary";"no";621;"no";"no";"cellular";8;"jul";217;1;-1;0;"unknown";"no"
55;"retired";"married";"tertiary";"no";197;"no";"yes";"cellular";8;"jul";256;1;-1;0;"unknown";"no"
25;"technician";"single";"secondary";"no";0;"no";"yes";"cellular";8;"jul";634;1;-1;0;"unknown";"yes"
38;"admin.";"married";"secondary";"no";-14;"no";"yes";"cellular";8;"jul";124;1;-1;0;"unknown";"no"
27;"services";"single";"secondary";"no";87;"no";"no";"cellular";8;"jul";260;1;-1;0;"unknown";"no"
58;"retired";"married";"unknown";"no";-230;"no";"yes";"cellular";8;"jul";133;2;-1;0;"unknown";"no"
25;"blue-collar";"married";"secondary";"no";101;"no";"yes";"cellular";8;"jul";460;3;-1;0;"unknown";"yes"
