"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
38;"admin.";"married";"primary";"no";1487;"no";"no";"unknown";9;"jun";332;2;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";138;"no";"no";"unknown";9;"jun";61;2;-1;0;"unknown";"no"
35;"services";"married";"secondary";"no";-489;"yes";"no";"unknown";9;"jun";90;2;-1;0;"unknown";"no"
38;"admin.";"married";"secondary";"no";272;"yes";"yes";"unknown";9;"jun";174;2;-1;0;"unknown";"no"
40;"management";"married";"secondary";"no";-63;"no";"no";"unknown";9;"jun";248;4;-1;0;"unknown";"no"
58;"retired";"divorced";"primary";"no";593;"no";"yes";"unknown";9;"jun";204;2;-1;0;"unknown";"no"
25;"admin.";"single";"secondary";"no";66;"yes";"no";"unknown";9;"jun";271;3;-1;0;"unknown";"no"
57;"services";"divorced";"primary";"no";1367;"no";"no";"unknown";9;"jun";144;3;-1;0;"unknown";"no"
35;"unemployed";"married";"primary";"no";859;"no";"no";"unknown";9;"jun";330;3;-1;0;"unknown";"no"
39;"blue-collar";"single";"primary";"no";2;"yes";"no";"unknown";9;"jun";259;2;-1;0;"unknown";"no"
41;"management";"single";"tertiary";"no";1113;"yes";"yes";"unknown";9;"jun";388;12;-1;0;"unknown";"no"
57;"housemaid";"married";"secondary";"no";992;"no";"no";"unknown";9;"jun";329;3;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";3015;"yes";"no";"unknown";9;"jun";753;2;-1;0;"unknown";"no"
32;"student";"single";"unknown";"no";2313;"yes";"no";"unknown";9;"jun";99;26;-1;0;"unknown";"no"
54;"retired";"single";"primary";"no";767;"no";"no";"unknown";9;"jun";42;2;-1;0;"unknown";"no"
40;"technician";"divorced";"secondary";"no";2394;"no";"no";"unknown";9;"jun";75;4;-1;0;"unknown";"no"
39;"services";"married";"secondary";"no";1367;"yes";"no";"unknown";9;"jun";53;4;-1;0;"unknown";"no"
61;"retired";"married";"secondary";"no";173;"no";"no";"unknown";9;"jun";182;2;-1;0;"unknown";"no"
59;"management";"married";"tertiary";"no";2020;"no";"yes";"unknown";9;"jun";250;2;-1;0;"unknown";"no"
40;"admin.";"divorced";"secondary";"no";90;"yes";"no";"unknown";9;"jun";511;5;-1;0;"unknown";"no"
53;"management";"married";"secondary";"no";2522;"no";"no";"unknown";9;"jun";478;2;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";10333;"yes";"no";"unknown";9;"jun";579;4;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";408;"no";"no";"unknown";9;"jun";253;2;-1;0;"unknown";"no"
35;"housemaid";"single";"unknown";"no";4378;"no";"no";"unknown";9;"jun";376;3;-1;0;"unknown";"no"
48;"entrepreneur";"married";"unknown";"no";3233;"no";"no";"unknown";9;"jun";66;6;-1;0;"unknown";"no"
35;"blue-collar";"single";"primary";"no";-269;"yes";"no";"unknown";9;"jun";96;10;-1;0;"unknown";"no"
50;"housemaid";"married";"primary";"no";3056;"no";"no";"unknown";9;"jun";95;3;-1;0;"unknown";"no"
45;"housemaid";"married";"secondary";"no";513;"no";"no";"unknown";9;"jun";126;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"primary";"no";1387;"no";"no";"unknown";9;"jun";52;3;-1;0;"unknown";"no"
44;"self-employed";"married";"tertiary";"no";3295;"no";"no";"unknown";9;"jun";138;4;-1;0;"unknown";"no"
38;"blue-collar";"divorced";"secondary";"no";157;"no";"no";"unknown";9;"jun";299;5;-1;0;"unknown";"no"
38;"services";"single";"secondary";"no";1076;"no";"no";"unknown";9;"jun";69;6;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";36;"no";"no";"unknown";9;"jun";44;4;-1;0;"unknown";"no"
52;"management";"married";"primary";"no";48;"no";"no";"unknown";9;"jun";135;2;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";59;"yes";"no";"unknown";9;"jun";154;10;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";1116;"no";"no";"unknown";9;"jun";80;3;-1;0;"unknown";"no"
35;"services";"married";"secondary";"no";0;"no";"no";"unknown";9;"jun";115;4;-1;0;"unknown";"no"
39;"management";"married";"primary";"no";0;"no";"no";"unknown";11;"jun";308;7;-1;0;"unknown";"no"
39;"blue-collar";"single";"secondary";"no";16917;"no";"no";"unknown";11;"jun";129;6;-1;0;"unknown";"no"
54;"retired";"married";"secondary";"no";1851;"no";"no";"unknown";11;"jun";296;3;-1;0;"unknown";"no"
59;"admin.";"married";"unknown";"no";0;"no";"no";"unknown";11;"jun";242;2;-1;0;"unknown";"no"
35;"blue-collar";"single";"secondary";"no";406;"yes";"no";"unknown";11;"jun";126;12;-1;0;"unknown";"no"
28;"admin.";"single";"secondary";"no";267;"yes";"no";"unknown";11;"jun";198;5;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";55;"no";"no";"unknown";11;"jun";112;4;-1;0;"unknown";"no"
47;"retired";"married";"primary";"no";1464;"no";"no";"unknown";11;"jun";180;4;-1;0;"unknown";"no"
38;"self-employed";"single";"secondary";"no";4056;"no";"no";"unknown";11;"jun";69;2;-1;0;"unknown";"no"
43;"technician";"divorced";"secondary";"no";-191;"no";"no";"unknown";11;"jun";76;3;-1;0;"unknown";"no"
47;"technician";"divorced";"secondary";"no";450;"no";"no";"unknown";11;"jun";40;5;-1;0;"unknown";"no"
57;"self-employed";"married";"unknown";"no";964;"no";"no";"unknown";11;"jun";70;5;-1;0;"unknown";"no"
42;"entrepreneur";"married";"tertiary";"no";5345;"no";"no";"unknown";11;"jun";878;3;-1;0;"unknown";"yes"
41;"services";"married";"secondary";"no";0;"yes";"no";"unknown";11;"jun";62;9;-1;0;"unknown";"no"
39;"blue-collar";"single";"secondary";"no";653;"no";"no";"unknown";11;"jun";54;4;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";1393;"no";"yes";"unknown";11;"jun";129;3;-1;0;"unknown";"no"
41;"admin.";"single";"secondary";"no";812;"no";"yes";"unknown";11;"jun";583;4;-1;0;"unknown";"yes"
38;"admin.";"single";"secondary";"no";4023;"no";"no";"unknown";11;"jun";339;2;-1;0;"unknown";"no"
37;"management";"single";"secondary";"no";235;"no";"no";"unknown";11;"jun";27;2;-1;0;"unknown";"no"
55;"admin.";"married";"secondary";"no";994;"no";"no";"unknown";11;"jun";490;2;-1;0;"unknown";"no"
36;"blue-collar";"married";"primary";"no";409;"yes";"no";"unknown";11;"jun";81;3;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";4157;"no";"no";"unknown";11;"jun";90;3;-1;0;"unknown";"no"
48;"services";"married";"secondary";"no";11516;"no";"no";"unknown";11;"jun";399;8;-1;0;"unknown";"no"
48;"entrepreneur";"married";"secondary";"no";568;"no";"no";"unknown";11;"jun";148;4;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";13117;"no";"no";"unknown";11;"jun";42;2;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";13893;"no";"no";"unknown";11;"jun";29;2;-1;0;"unknown";"no"
42;"admin.";"married";"secondary";"no";105;"no";"no";"unknown";11;"jun";1159;4;-1;0;"unknown";"yes"
54;"retired";"married";"primary";"no";1379;"no";"no";"unknown";11;"jun";136;1;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";1604;"yes";"no";"unknown";11;"jun";47;3;-1;0;"unknown";"no"
50;"management";"married";"tertiary";"no";396;"no";"no";"unknown";11;"jun";62;2;-1;0;"unknown";"no"
49;"retired";"married";"primary";"no";3478;"no";"no";"unknown";11;"jun";484;5;-1;0;"unknown";"no"
48;"technician";"married";"secondary";"no";1637;"yes";"no";"unknown";11;"jun";305;10;-1;0;"unknown";"no"
53;"retired";"single";"secondary";"no";1846;"no";"no";"unknown";11;"jun";95;1;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";-190;"no";"yes";"unknown";11;"jun";893;8;-1;0;"unknown";"yes"
54;"technician";"married";"secondary";"no";2500;"no";"no";"unknown";11;"jun";62;2;-1;0;"unknown";"no"
50;"blue-collar";"married";"primary";"no";811;"no";"no";"unknown";11;"jun";103;3;-1;0;"unknown";"no"
49;"blue-collar";"married";"primary";"no";238;"no";"no";"unknown";11;"jun";204;1;-1;0;"unknown";"no"
59;"retired";"married";"primary";"no";1930;"no";"no";"unknown";11;"jun";453;1;-1;0;"unknown";"no"
60;"services";"divorced";"secondary";"no";47;"no";"no";"unknown";11;"jun";360;1;-1;0;"unknown";"no"
43;"housemaid";"divorced";"primary";"no";0;"no";"no";"unknown";11;"jun";643;1;-1;0;"unknown";"no"
53;"self-employed";"married";"tertiary";"no";1128;"no";"no";"unknown";11;"jun";29;1;-1;0;"unknown";"no"
36;"technician";"married";"tertiary";"no";4139;"no";"no";"unknown";11;"jun";175;4;-1;0;"unknown";"no"
59;"entrepreneur";"married";"tertiary";"no";712;"yes";"no";"unknown";11;"jun";109;1;-1;0;"unknown";"no"
27;"technician";"single";"unknown";"no";555;"no";"no";"unknown";11;"jun";240;9;-1;0;"unknown";"no"
38;"blue-collar";"divorced";"secondary";"no";2998;"yes";"no";"unknown";11;"jun";91;1;-1;0;"unknown";"no"
50;"management";"married";"tertiary";"no";0;"no";"no";"unknown";11;"jun";916;1;-1;0;"unknown";"no"
40;"admin.";"divorced";"secondary";"no";1967;"yes";"no";"unknown";11;"jun";363;1;-1;0;"unknown";"no"
60;"blue-collar";"married";"primary";"no";3230;"no";"no";"unknown";11;"jun";281;4;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";3007;"no";"no";"unknown";11;"jun";442;1;-1;0;"unknown";"no"
36;"blue-collar";"single";"secondary";"no";161;"yes";"no";"unknown";11;"jun";196;2;-1;0;"unknown";"no"
59;"management";"married";"tertiary";"no";1574;"no";"no";"unknown";11;"jun";181;1;-1;0;"unknown";"no"
35;"blue-collar";"married";"primary";"no";234;"no";"no";"unknown";11;"jun";88;5;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";0;"no";"no";"unknown";11;"jun";112;2;-1;0;"unknown";"no"
45;"entrepreneur";"divorced";"tertiary";"no";1273;"yes";"yes";"unknown";11;"jun";197;3;-1;0;"unknown";"no"
38;"blue-collar";"married";"primary";"no";3057;"yes";"no";"unknown";11;"jun";133;1;-1;0;"unknown";"no"
46;"self-employed";"married";"primary";"no";2295;"yes";"no";"unknown";11;"jun";138;1;-1;0;"unknown";"no"
37;"management";"married";"primary";"no";1959;"no";"no";"unknown";11;"jun";439;1;-1;0;"unknown";"no"
53;"retired";"divorced";"secondary";"no";-24;"no";"no";"unknown";11;"jun";303;1;-1;0;"unknown";"no"
44;"housemaid";"married";"secondary";"no";192;"no";"no";"unknown";11;"jun";232;2;-1;0;"unknown";"no"
59;"retired";"married";"tertiary";"no";307;"no";"yes";"unknown";11;"jun";63;5;-1;0;"unknown";"no"
57;"housemaid";"married";"primary";"no";625;"no";"yes";"unknown";11;"jun";867;1;-1;0;"unknown";"yes"
51;"retired";"married";"secondary";"no";1435;"no";"no";"unknown";11;"jun";587;1;-1;0;"unknown";"yes"
41;"management";"single";"tertiary";"no";8368;"no";"no";"unknown";11;"jun";179;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"unknown";"no";2056;"no";"yes";"unknown";11;"jun";191;1;-1;0;"unknown";"no"
49;"technician";"single";"tertiary";"no";2585;"no";"no";"unknown";11;"jun";64;1;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";289;"no";"no";"unknown";11;"jun";300;1;-1;0;"unknown";"no"
38;"housemaid";"married";"secondary";"no";634;"no";"no";"unknown";11;"jun";105;4;-1;0;"unknown";"no"
53;"admin.";"single";"secondary";"no";-285;"no";"yes";"unknown";11;"jun";328;1;-1;0;"unknown";"no"
39;"blue-collar";"single";"secondary";"no";393;"yes";"no";"unknown";11;"jun";339;1;-1;0;"unknown";"no"
50;"management";"married";"unknown";"no";8345;"no";"no";"unknown";11;"jun";561;1;-1;0;"unknown";"no"
54;"management";"married";"tertiary";"no";16843;"no";"no";"unknown";11;"jun";116;1;-1;0;"unknown";"no"
60;"blue-collar";"married";"unknown";"no";3538;"no";"no";"unknown";11;"jun";261;1;-1;0;"unknown";"no"
52;"retired";"married";"unknown";"no";293;"no";"no";"unknown";11;"jun";706;1;-1;0;"unknown";"yes"
58;"admin.";"married";"primary";"no";2232;"no";"no";"unknown";11;"jun";219;1;-1;0;"unknown";"no"
59;"self-employed";"married";"secondary";"no";1986;"no";"no";"unknown";11;"jun";139;1;-1;0;"unknown";"no"
51;"admin.";"single";"unknown";"no";196;"no";"no";"unknown";11;"jun";98;1;-1;0;"unknown";"no"
42;"self-employed";"divorced";"tertiary";"no";0;"no";"no";"unknown";11;"jun";694;2;-1;0;"unknown";"no"
38;"self-employed";"single";"secondary";"yes";0;"no";"no";"unknown";11;"jun";68;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";7653;"no";"no";"unknown";11;"jun";165;2;-1;0;"unknown";"no"
49;"services";"divorced";"secondary";"no";725;"no";"no";"unknown";11;"jun";275;2;-1;0;"unknown";"no"
37;"self-employed";"married";"secondary";"no";883;"no";"no";"unknown";11;"jun";153;1;-1;0;"unknown";"no"
54;"housemaid";"married";"unknown";"no";4789;"no";"no";"unknown";11;"jun";83;1;-1;0;"unknown";"no"
51;"blue-collar";"married";"unknown";"no";1137;"no";"no";"unknown";11;"jun";76;1;-1;0;"unknown";"no"
42;"housemaid";"married";"primary";"yes";16;"no";"no";"unknown";11;"jun";79;1;-1;0;"unknown";"no"
58;"management";"married";"unknown";"no";0;"no";"no";"unknown";11;"jun";145;1;-1;0;"unknown";"no"
37;"services";"divorced";"secondary";"no";532;"yes";"no";"unknown";11;"jun";199;1;-1;0;"unknown";"no"
37;"admin.";"married";"unknown";"no";463;"yes";"no";"unknown";11;"jun";158;1;-1;0;"unknown";"no"
45;"management";"married";"tertiary";"no";409;"no";"no";"unknown";11;"jun";144;1;-1;0;"unknown";"no"
51;"housemaid";"married";"unknown";"no";819;"no";"no";"unknown";11;"jun";316;1;-1;0;"unknown";"no"
36;"self-employed";"married";"tertiary";"no";2517;"no";"no";"unknown";11;"jun";117;2;-1;0;"unknown";"no"
43;"management";"married";"tertiary";"no";5523;"no";"no";"unknown";11;"jun";78;1;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";7080;"no";"no";"unknown";11;"jun";26;1;-1;0;"unknown";"no"
42;"technician";"married";"unknown";"no";0;"no";"no";"unknown";11;"jun";241;1;-1;0;"unknown";"no"
42;"blue-collar";"married";"secondary";"no";103;"no";"no";"unknown";11;"jun";95;2;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";361;"yes";"no";"unknown";11;"jun";601;1;-1;0;"unknown";"no"
60;"retired";"married";"primary";"no";6307;"yes";"no";"unknown";11;"jun";362;1;-1;0;"unknown";"no"
57;"housemaid";"married";"primary";"no";58;"no";"no";"unknown";11;"jun";510;1;-1;0;"unknown";"no"
57;"housemaid";"divorced";"primary";"no";395;"no";"no";"unknown";11;"jun";125;1;-1;0;"unknown";"no"
59;"retired";"single";"secondary";"no";1150;"no";"no";"unknown";11;"jun";91;1;-1;0;"unknown";"no"
57;"services";"divorced";"primary";"no";362;"no";"no";"unknown";11;"jun";187;1;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";0;"no";"no";"unknown";11;"jun";420;1;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"yes";-9;"yes";"yes";"unknown";11;"jun";115;16;-1;0;"unknown";"no"
49;"entrepreneur";"married";"tertiary";"no";384;"no";"no";"unknown";11;"jun";64;1;-1;0;"unknown";"no"
42;"self-employed";"married";"tertiary";"no";1202;"no";"no";"unknown";11;"jun";40;1;-1;0;"unknown";"no"
39;"admin.";"single";"secondary";"no";35;"no";"no";"unknown";11;"jun";242;1;-1;0;"unknown";"no"
54;"management";"married";"tertiary";"no";69;"no";"no";"unknown";11;"jun";113;1;-1;0;"unknown";"no"
52;"blue-collar";"married";"primary";"no";1884;"no";"no";"unknown";11;"jun";68;4;-1;0;"unknown";"no"
39;"services";"divorced";"secondary";"no";2;"yes";"yes";"unknown";11;"jun";62;1;-1;0;"unknown";"no"
46;"services";"married";"secondary";"no";379;"no";"no";"unknown";11;"jun";886;2;-1;0;"unknown";"no"
51;"unknown";"married";"unknown";"no";12;"no";"no";"unknown";11;"jun";45;1;-1;0;"unknown";"no"
59;"retired";"married";"unknown";"no";1033;"no";"no";"unknown";11;"jun";1199;1;-1;0;"unknown";"yes"
40;"admin.";"divorced";"secondary";"no";6;"no";"no";"unknown";11;"jun";140;1;-1;0;"unknown";"no"
58;"housemaid";"married";"secondary";"no";4840;"no";"no";"unknown";11;"jun";366;1;-1;0;"unknown";"no"
35;"services";"married";"secondary";"no";2135;"no";"no";"unknown";11;"jun";436;1;-1;0;"unknown";"no"
37;"blue-collar";"single";"primary";"no";914;"no";"no";"unknown";11;"jun";72;1;-1;0;"unknown";"no"
56;"unknown";"divorced";"primary";"no";558;"no";"no";"unknown";11;"jun";119;1;-1;0;"unknown";"no"
