"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
30;"technician";"divorced";"tertiary";"no";317;"yes";"no";"cellular";25;"jul";67;5;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";4185;"yes";"no";"telephone";25;"jul";394;2;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";612;"no";"no";"cellular";25;"jul";153;2;-1;0;"unknown";"no"
34;"technician";"single";"secondary";"no";318;"no";"yes";"cellular";25;"jul";239;5;-1;0;"unknown";"no"
25;"technician";"single";"secondary";"no";1036;"yes";"no";"cellular";25;"jul";337;2;-1;0;"unknown";"no"
56;"housemaid";"married";"primary";"no";871;"no";"no";"telephone";25;"jul";149;1;-1;0;"unknown";"no"
54;"housemaid";"married";"secondary";"no";209;"yes";"yes";"cellular";25;"jul";97;1;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";5706;"yes";"no";"cellular";25;"jul";471;2;-1;0;"unknown";"no"
48;"management";"married";"tertiary";"no";4006;"no";"no";"cellular";25;"jul";51;4;-1;0;"unknown";"no"
39;"management";"divorced";"tertiary";"no";1555;"yes";"no";"cellular";25;"jul";796;1;-1;0;"unknown";"no"
55;"blue-collar";"married";"primary";"no";2490;"no";"no";"telephone";25;"jul";106;3;-1;0;"unknown";"no"
43;"blue-collar";"married";"secondary";"no";1343;"yes";"yes";"cellular";25;"jul";211;2;-1;0;"unknown";"no"
39;"technician";"married";"secondary";"no";-709;"yes";"no";"cellular";25;"jul";311;6;-1;0;"unknown";"no"
47;"housemaid";"married";"secondary";"no";4397;"yes";"no";"cellular";25;"jul";110;1;-1;0;"unknown";"no"
57;"management";"married";"secondary";"no";262;"no";"no";"cellular";25;"jul";276;1;-1;0;"unknown";"no"
39;"housemaid";"married";"secondary";"no";42;"yes";"no";"telephone";25;"jul";120;1;-1;0;"unknown";"no"
43;"management";"married";"secondary";"no";1424;"yes";"no";"cellular";25;"jul";39;3;-1;0;"unknown";"no"
46;"services";"married";"primary";"no";860;"no";"no";"cellular";25;"jul";80;1;-1;0;"unknown";"no"
44;"services";"married";"secondary";"no";483;"yes";"no";"telephone";25;"jul";87;1;-1;0;"unknown";"no"
32;"unemployed";"married";"tertiary";"no";1;"no";"no";"cellular";25;"jul";449;2;-1;0;"unknown";"no"
30;"blue-collar";"single";"secondary";"no";191;"no";"no";"cellular";25;"jul";66;2;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"yes";-535;"yes";"no";"cellular";25;"jul";163;1;-1;0;"unknown";"no"
36;"services";"divorced";"secondary";"no";-194;"no";"no";"cellular";25;"jul";83;2;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";0;"no";"no";"telephone";25;"jul";511;1;-1;0;"unknown";"no"
33;"admin.";"single";"secondary";"no";-300;"yes";"yes";"cellular";25;"jul";184;1;-1;0;"unknown";"no"
47;"management";"married";"tertiary";"no";7;"yes";"no";"cellular";25;"jul";102;5;-1;0;"unknown";"no"
