"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
54;"technician";"married";"secondary";"no";965;"no";"no";"cellular";26;"aug";345;4;-1;0;"unknown";"no"
30;"management";"single";"secondary";"no";19;"no";"no";"cellular";26;"aug";191;2;-1;0;"unknown";"no"
59;"management";"divorced";"tertiary";"no";3096;"no";"no";"cellular";26;"aug";18;17;-1;0;"unknown";"no"
34;"technician";"single";"secondary";"no";94;"yes";"no";"cellular";26;"aug";541;2;-1;0;"unknown";"no"
40;"technician";"divorced";"secondary";"no";0;"no";"no";"cellular";26;"aug";67;2;-1;0;"unknown";"no"
32;"technician";"single";"secondary";"no";316;"no";"no";"cellular";26;"aug";137;2;-1;0;"unknown";"no"
59;"retired";"married";"tertiary";"no";0;"no";"no";"cellular";26;"aug";94;2;-1;0;"unknown";"no"
35;"technician";"single";"secondary";"no";0;"no";"no";"cellular";26;"aug";259;2;-1;0;"unknown";"no"
55;"blue-collar";"married";"secondary";"no";630;"no";"no";"cellular";26;"aug";146;2;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";0;"no";"no";"cellular";26;"aug";292;2;-1;0;"unknown";"no"
46;"blue-collar";"married";"secondary";"no";3;"no";"no";"cellular";26;"aug";153;14;-1;0;"unknown";"no"
56;"technician";"married";"tertiary";"no";272;"no";"no";"cellular";26;"aug";103;2;-1;0;"unknown";"no"
47;"management";"married";"secondary";"no";414;"no";"no";"cellular";26;"aug";142;2;-1;0;"unknown";"no"
45;"management";"divorced";"tertiary";"no";0;"no";"no";"cellular";26;"aug";392;2;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";29;"no";"no";"cellular";26;"aug";179;2;-1;0;"unknown";"no"
45;"blue-collar";"married";"primary";"no";512;"no";"no";"cellular";26;"aug";123;2;-1;0;"unknown";"no"
31;"technician";"single";"tertiary";"no";17;"no";"no";"cellular";26;"aug";239;2;-1;0;"unknown";"no"
35;"technician";"married";"tertiary";"no";188;"no";"no";"cellular";26;"aug";286;2;-1;0;"unknown";"no"
44;"management";"single";"secondary";"no";813;"no";"no";"cellular";26;"aug";358;2;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";1752;"no";"no";"cellular";26;"aug";312;2;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";0;"no";"no";"cellular";26;"aug";126;2;-1;0;"unknown";"no"
55;"retired";"married";"secondary";"no";273;"no";"no";"cellular";26;"aug";417;2;-1;0;"unknown";"no"
54;"admin.";"married";"tertiary";"no";19;"no";"no";"cellular";26;"aug";131;2;-1;0;"unknown";"no"
53;"technician";"married";"secondary";"no";0;"no";"no";"cellular";26;"aug";392;2;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";827;"yes";"yes";"cellular";26;"aug";85;16;-1;0;"unknown";"no"
40;"management";"single";"tertiary";"no";0;"yes";"no";"cellular";26;"aug";24;16;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";1313;"no";"no";"cellular";26;"aug";80;6;-1;0;"unknown";"no"
47;"services";"married";"secondary";"no";1764;"no";"yes";"cellular";26;"aug";119;6;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";1219;"yes";"no";"cellular";26;"aug";168;5;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";798;"no";"no";"telephone";26;"aug";66;10;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";725;"no";"no";"cellular";26;"aug";460;10;-1;0;"unknown";"no"
42;"management";"married";"tertiary";"no";154;"no";"no";"cellular";26;"aug";183;10;-1;0;"unknown";"no"
49;"services";"married";"secondary";"no";0;"no";"no";"cellular";26;"aug";189;4;-1;0;"unknown";"no"
52;"services";"married";"secondary";"no";431;"no";"no";"cellular";26;"aug";73;17;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";9645;"no";"yes";"cellular";26;"aug";130;10;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";5167;"no";"no";"cellular";26;"aug";10;18;-1;0;"unknown";"no"
47;"services";"married";"secondary";"no";612;"no";"no";"cellular";26;"aug";139;4;-1;0;"unknown";"no"
58;"blue-collar";"married";"primary";"no";0;"no";"no";"cellular";26;"aug";168;4;-1;0;"unknown";"no"
33;"management";"single";"secondary";"no";0;"no";"no";"cellular";26;"aug";99;2;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";0;"no";"no";"cellular";26;"aug";97;3;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";73;"no";"yes";"cellular";26;"aug";43;2;-1;0;"unknown";"no"
60;"blue-collar";"married";"primary";"no";11;"no";"no";"telephone";26;"aug";15;10;-1;0;"unknown";"no"
48;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";26;"aug";204;2;-1;0;"unknown";"no"
31;"admin.";"married";"secondary";"yes";-51;"no";"yes";"cellular";26;"aug";173;2;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";588;"yes";"no";"cellular";26;"aug";260;4;-1;0;"unknown";"no"
51;"technician";"divorced";"secondary";"no";-471;"no";"no";"cellular";26;"aug";169;2;-1;0;"unknown";"no"
50;"blue-collar";"married";"secondary";"no";579;"no";"no";"cellular";26;"aug";83;4;-1;0;"unknown";"no"
41;"technician";"married";"tertiary";"no";231;"no";"no";"cellular";26;"aug";428;2;-1;0;"unknown";"yes"
59;"technician";"divorced";"secondary";"no";2;"no";"no";"cellular";26;"aug";164;2;-1;0;"unknown";"no"
