"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
27;"self-employed";"married";"secondary";"no";-220;"yes";"no";"unknown";26;"may";138;2;-1;0;"unknown";"no"
33;"technician";"single";"secondary";"no";440;"yes";"no";"unknown";26;"may";250;2;-1;0;"unknown";"no"
46;"management";"divorced";"tertiary";"no";25;"no";"no";"unknown";26;"may";103;2;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";0;"yes";"no";"unknown";26;"may";223;2;-1;0;"unknown";"no"
54;"retired";"married";"secondary";"no";-152;"yes";"yes";"unknown";26;"may";14;11;-1;0;"unknown";"no"
59;"services";"married";"secondary";"no";-22;"yes";"no";"unknown";26;"may";748;3;-1;0;"unknown";"yes"
24;"blue-collar";"married";"secondary";"no";685;"yes";"no";"unknown";26;"may";896;3;-1;0;"unknown";"yes"
33;"blue-collar";"married";"secondary";"no";-367;"yes";"yes";"unknown";26;"may";221;2;-1;0;"unknown";"no"
28;"technician";"single";"secondary";"no";289;"yes";"no";"unknown";26;"may";83;1;-1;0;"unknown";"no"
34;"services";"married";"secondary";"no";1414;"yes";"no";"unknown";26;"may";192;4;-1;0;"unknown";"no"
53;"management";"married";"primary";"no";-421;"yes";"no";"unknown";26;"may";543;4;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";607;"yes";"no";"unknown";26;"may";398;7;-1;0;"unknown";"no"
28;"technician";"single";"secondary";"no";576;"yes";"yes";"unknown";26;"may";158;4;-1;0;"unknown";"no"
49;"blue-collar";"married";"primary";"no";365;"no";"no";"unknown";26;"may";59;2;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";1209;"yes";"no";"unknown";26;"may";304;3;-1;0;"unknown";"no"
32;"blue-collar";"married";"primary";"no";5151;"yes";"yes";"unknown";26;"may";185;4;-1;0;"unknown";"no"
43;"services";"married";"primary";"no";448;"yes";"no";"unknown";26;"may";118;6;-1;0;"unknown";"no"
29;"self-employed";"married";"secondary";"no";0;"no";"no";"unknown";26;"may";469;2;-1;0;"unknown";"no"
54;"management";"single";"tertiary";"no";1464;"yes";"yes";"unknown";26;"may";425;4;-1;0;"unknown";"no"
39;"entrepreneur";"married";"tertiary";"no";36;"yes";"no";"unknown";26;"may";488;3;-1;0;"unknown";"no"
32;"technician";"single";"secondary";"no";4110;"yes";"no";"unknown";26;"may";232;3;-1;0;"unknown";"no"
26;"services";"single";"secondary";"no";901;"yes";"no";"unknown";26;"may";764;2;-1;0;"unknown";"yes"
31;"unemployed";"married";"secondary";"no";314;"yes";"no";"unknown";26;"may";149;7;-1;0;"unknown";"no"
52;"blue-collar";"divorced";"secondary";"no";306;"yes";"no";"unknown";26;"may";63;3;-1;0;"unknown";"no"
32;"technician";"married";"tertiary";"no";1037;"yes";"no";"unknown";26;"may";125;3;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";-571;"yes";"yes";"unknown";26;"may";207;4;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";96;"yes";"yes";"unknown";26;"may";29;2;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";-376;"yes";"no";"unknown";26;"may";162;4;-1;0;"unknown";"no"
37;"blue-collar";"married";"primary";"no";445;"yes";"no";"unknown";26;"may";159;2;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";60;"yes";"no";"unknown";26;"may";23;10;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";823;"no";"no";"unknown";26;"may";174;3;-1;0;"unknown";"no"
42;"admin.";"divorced";"secondary";"no";-551;"yes";"yes";"unknown";26;"may";147;6;-1;0;"unknown";"no"
23;"services";"married";"secondary";"no";0;"yes";"yes";"unknown";26;"may";90;5;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";23;"yes";"no";"unknown";26;"may";409;2;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";70;"yes";"no";"unknown";26;"may";118;6;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";474;"yes";"yes";"unknown";26;"may";219;4;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";3201;"yes";"no";"unknown";26;"may";96;5;-1;0;"unknown";"no"
32;"blue-collar";"married";"primary";"no";4;"yes";"no";"unknown";26;"may";76;5;-1;0;"unknown";"no"
59;"retired";"married";"primary";"no";0;"yes";"no";"unknown";26;"may";104;7;-1;0;"unknown";"no"
31;"unemployed";"single";"secondary";"no";-186;"yes";"no";"unknown";26;"may";172;3;-1;0;"unknown";"no"
45;"technician";"divorced";"secondary";"no";159;"yes";"no";"unknown";26;"may";66;3;-1;0;"unknown";"no"
36;"technician";"married";"secondary";"no";452;"yes";"no";"unknown";26;"may";113;5;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";61;"yes";"no";"unknown";26;"may";129;3;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";6575;"yes";"no";"unknown";26;"may";405;4;-1;0;"unknown";"no"
48;"management";"married";"secondary";"no";2294;"yes";"no";"unknown";26;"may";251;11;-1;0;"unknown";"no"
55;"blue-collar";"single";"primary";"no";39;"yes";"no";"unknown";26;"may";128;5;-1;0;"unknown";"no"
33;"admin.";"divorced";"secondary";"no";392;"yes";"yes";"unknown";26;"may";245;3;-1;0;"unknown";"no"
28;"services";"single";"secondary";"no";-358;"yes";"no";"unknown";26;"may";253;2;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";1255;"yes";"yes";"unknown";26;"may";188;7;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";-271;"yes";"yes";"unknown";26;"may";118;2;-1;0;"unknown";"no"
60;"retired";"married";"primary";"no";-382;"yes";"no";"unknown";26;"may";140;2;-1;0;"unknown";"no"
39;"blue-collar";"married";"primary";"no";2805;"yes";"no";"unknown";26;"may";102;23;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";229;"no";"no";"unknown";26;"may";435;3;-1;0;"unknown";"no"
31;"management";"married";"unknown";"no";0;"yes";"no";"unknown";26;"may";763;6;-1;0;"unknown";"no"
38;"blue-collar";"married";"primary";"no";2366;"yes";"no";"unknown";26;"may";97;4;-1;0;"unknown";"no"
28;"student";"single";"secondary";"no";4716;"yes";"no";"unknown";26;"may";329;2;-1;0;"unknown";"no"
48;"blue-collar";"married";"secondary";"no";1631;"yes";"no";"unknown";26;"may";51;5;-1;0;"unknown";"no"
37;"blue-collar";"single";"secondary";"no";3344;"yes";"no";"unknown";26;"may";85;5;-1;0;"unknown";"no"
32;"admin.";"divorced";"secondary";"no";-331;"yes";"yes";"unknown";26;"may";130;3;-1;0;"unknown";"no"
30;"services";"single";"tertiary";"no";108;"yes";"no";"unknown";26;"may";282;8;-1;0;"unknown";"no"
