"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
47;"entrepreneur";"married";"unknown";"no";676;"yes";"yes";"cellular";14;"may";204;2;364;3;"failure";"no"
54;"blue-collar";"married";"secondary";"no";-135;"yes";"no";"cellular";14;"may";152;3;370;2;"failure";"no"
53;"self-employed";"married";"primary";"no";862;"yes";"no";"telephone";14;"may";267;4;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";79;"yes";"no";"cellular";14;"may";406;2;-1;0;"unknown";"no"
35;"blue-collar";"married";"primary";"no";2212;"yes";"no";"cellular";14;"may";320;2;353;4;"other";"no"
26;"blue-collar";"married";"secondary";"no";5795;"yes";"no";"cellular";14;"may";1094;2;-1;0;"unknown";"yes"
30;"admin.";"single";"secondary";"no";315;"yes";"no";"cellular";14;"may";884;3;346;4;"failure";"yes"
53;"retired";"married";"secondary";"no";6095;"yes";"yes";"cellular";14;"may";410;5;-1;0;"unknown";"no"
44;"technician";"married";"secondary";"no";736;"yes";"no";"telephone";14;"may";210;2;-1;0;"unknown";"no"
56;"blue-collar";"married";"primary";"no";309;"yes";"no";"cellular";14;"may";198;2;367;4;"failure";"no"
35;"technician";"married";"secondary";"no";650;"yes";"no";"cellular";14;"may";241;2;349;2;"failure";"no"
35;"management";"single";"tertiary";"no";916;"yes";"no";"cellular";14;"may";460;2;-1;0;"unknown";"yes"
34;"admin.";"married";"secondary";"no";124;"yes";"no";"telephone";14;"may";604;4;366;2;"other";"yes"
55;"blue-collar";"married";"primary";"no";-219;"yes";"no";"telephone";14;"may";427;2;364;4;"failure";"no"
31;"blue-collar";"single";"secondary";"no";1257;"yes";"no";"cellular";14;"may";350;2;-1;0;"unknown";"no"
30;"entrepreneur";"single";"tertiary";"no";303;"yes";"no";"cellular";14;"may";176;2;365;4;"failure";"no"
50;"services";"divorced";"secondary";"no";622;"yes";"no";"cellular";14;"may";93;3;-1;0;"unknown";"no"
46;"management";"divorced";"tertiary";"no";24598;"yes";"no";"cellular";14;"may";118;4;374;3;"failure";"no"
26;"admin.";"single";"secondary";"no";681;"yes";"no";"cellular";14;"may";336;2;322;3;"failure";"no"
48;"blue-collar";"married";"secondary";"no";685;"yes";"no";"cellular";14;"may";387;10;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";-418;"yes";"yes";"cellular";14;"may";106;2;-1;0;"unknown";"no"
36;"technician";"married";"secondary";"no";-531;"no";"no";"cellular";14;"may";205;3;-1;0;"unknown";"no"
41;"admin.";"divorced";"secondary";"no";783;"yes";"yes";"cellular";14;"may";135;3;363;2;"failure";"no"
36;"technician";"married";"secondary";"no";1038;"yes";"no";"telephone";14;"may";42;3;-1;0;"unknown";"no"
41;"blue-collar";"single";"primary";"no";3237;"no";"no";"cellular";14;"may";240;3;363;4;"other";"no"
29;"technician";"single";"secondary";"no";-13;"yes";"no";"cellular";14;"may";512;3;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";2178;"yes";"no";"cellular";14;"may";75;3;-1;0;"unknown";"no"
43;"services";"single";"secondary";"no";0;"yes";"no";"cellular";14;"may";88;4;-1;0;"unknown";"no"
29;"management";"married";"tertiary";"no";8;"yes";"no";"cellular";14;"may";41;2;-1;0;"unknown";"no"
59;"housemaid";"divorced";"primary";"no";502;"yes";"no";"telephone";14;"may";27;3;-1;0;"unknown";"no"
39;"services";"divorced";"primary";"no";8654;"yes";"no";"cellular";14;"may";181;4;-1;0;"unknown";"no"
51;"self-employed";"married";"secondary";"no";421;"yes";"no";"cellular";14;"may";306;4;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";1750;"yes";"no";"telephone";14;"may";90;3;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";911;"yes";"no";"cellular";14;"may";136;2;175;7;"failure";"no"
36;"blue-collar";"married";"primary";"no";994;"yes";"no";"cellular";14;"may";154;2;356;8;"success";"no"
41;"admin.";"single";"secondary";"no";3895;"yes";"no";"cellular";14;"may";305;3;296;11;"other";"no"
28;"technician";"single";"secondary";"no";3;"yes";"no";"cellular";14;"may";190;2;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";612;"yes";"no";"telephone";14;"may";47;4;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";-169;"yes";"yes";"cellular";14;"may";172;2;310;1;"failure";"no"
33;"self-employed";"married";"secondary";"no";49;"yes";"no";"cellular";14;"may";170;7;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";968;"yes";"no";"cellular";14;"may";204;5;-1;0;"unknown";"no"
38;"technician";"divorced";"tertiary";"no";1307;"no";"no";"cellular";14;"may";294;2;-1;0;"unknown";"no"
41;"blue-collar";"divorced";"secondary";"no";174;"yes";"no";"cellular";14;"may";367;2;297;1;"other";"no"
40;"blue-collar";"married";"primary";"no";2805;"yes";"no";"cellular";14;"may";173;6;353;23;"failure";"no"
55;"admin.";"divorced";"secondary";"no";-288;"yes";"no";"cellular";14;"may";62;4;352;2;"failure";"no"
33;"blue-collar";"married";"primary";"no";170;"yes";"yes";"telephone";14;"may";113;3;367;4;"other";"no"
33;"services";"married";"secondary";"no";207;"yes";"no";"cellular";14;"may";629;4;-1;0;"unknown";"yes"
