"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
46;"management";"married";"tertiary";"no";1720;"no";"no";"cellular";5;"aug";250;2;-1;0;"unknown";"no"
59;"admin.";"married";"secondary";"no";2552;"no";"yes";"cellular";5;"aug";125;3;-1;0;"unknown";"no"
49;"technician";"married";"secondary";"no";633;"no";"no";"cellular";5;"aug";201;2;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";440;"no";"no";"cellular";5;"aug";377;3;-1;0;"unknown";"no"
57;"retired";"married";"secondary";"no";466;"no";"no";"cellular";5;"aug";641;2;-1;0;"unknown";"yes"
54;"blue-collar";"married";"secondary";"no";448;"yes";"yes";"cellular";5;"aug";98;1;-1;0;"unknown";"no"
41;"technician";"married";"tertiary";"no";515;"no";"no";"cellular";5;"aug";837;2;-1;0;"unknown";"yes"
30;"management";"married";"tertiary";"no";1908;"no";"no";"cellular";5;"aug";222;1;-1;0;"unknown";"no"
48;"technician";"married";"secondary";"no";1600;"no";"no";"cellular";5;"aug";117;1;-1;0;"unknown";"no"
42;"technician";"married";"secondary";"no";534;"no";"no";"cellular";5;"aug";314;1;-1;0;"unknown";"no"
50;"technician";"married";"tertiary";"no";2313;"no";"no";"cellular";5;"aug";553;1;-1;0;"unknown";"yes"
55;"management";"married";"secondary";"no";11655;"no";"no";"cellular";5;"aug";114;1;-1;0;"unknown";"no"
60;"blue-collar";"married";"secondary";"no";2879;"yes";"no";"cellular";5;"aug";122;1;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";2266;"no";"no";"cellular";5;"aug";306;1;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";12438;"no";"no";"cellular";5;"aug";91;1;-1;0;"unknown";"no"
50;"management";"married";"tertiary";"no";511;"yes";"no";"cellular";5;"aug";36;1;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";1069;"no";"no";"cellular";5;"aug";422;1;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";1391;"no";"no";"cellular";5;"aug";537;1;-1;0;"unknown";"no"
53;"blue-collar";"married";"secondary";"no";-8;"no";"no";"cellular";5;"aug";794;1;-1;0;"unknown";"yes"
53;"blue-collar";"married";"primary";"no";206;"no";"no";"cellular";5;"aug";145;1;-1;0;"unknown";"no"
58;"retired";"married";"secondary";"no";983;"no";"no";"cellular";5;"aug";139;1;-1;0;"unknown";"no"
58;"retired";"married";"secondary";"no";4725;"no";"no";"cellular";5;"aug";241;1;-1;0;"unknown";"no"
59;"retired";"married";"primary";"no";1634;"yes";"yes";"cellular";5;"aug";836;1;-1;0;"unknown";"yes"
56;"blue-collar";"married";"secondary";"no";276;"no";"no";"cellular";5;"aug";269;1;-1;0;"unknown";"no"
45;"management";"single";"tertiary";"no";1395;"no";"no";"cellular";5;"aug";67;1;-1;0;"unknown";"no"
50;"technician";"married";"secondary";"no";805;"no";"no";"cellular";5;"aug";148;1;-1;0;"unknown";"no"
43;"housemaid";"married";"primary";"no";1283;"no";"no";"cellular";5;"aug";448;1;-1;0;"unknown";"no"
48;"services";"married";"secondary";"no";202;"yes";"no";"cellular";5;"aug";162;1;-1;0;"unknown";"no"
56;"technician";"married";"secondary";"no";203;"yes";"no";"cellular";5;"aug";335;3;-1;0;"unknown";"no"
37;"technician";"single";"secondary";"no";181;"no";"no";"cellular";5;"aug";140;1;-1;0;"unknown";"no"
42;"technician";"divorced";"secondary";"no";1533;"no";"yes";"cellular";5;"aug";86;1;-1;0;"unknown";"no"
59;"blue-collar";"married";"primary";"no";460;"no";"no";"cellular";5;"aug";224;1;-1;0;"unknown";"no"
49;"technician";"married";"secondary";"no";3635;"yes";"no";"cellular";5;"aug";171;2;-1;0;"unknown";"no"
48;"blue-collar";"married";"primary";"no";0;"no";"yes";"cellular";5;"aug";67;1;-1;0;"unknown";"no"
55;"services";"married";"secondary";"no";76;"no";"no";"cellular";5;"aug";356;1;-1;0;"unknown";"no"
40;"technician";"single";"tertiary";"no";39;"no";"no";"cellular";5;"aug";130;2;-1;0;"unknown";"no"
51;"technician";"married";"secondary";"no";-379;"yes";"no";"cellular";5;"aug";261;1;-1;0;"unknown";"no"
59;"housemaid";"married";"primary";"no";100;"no";"no";"cellular";5;"aug";1134;1;-1;0;"unknown";"yes"
58;"retired";"married";"unknown";"no";937;"no";"no";"cellular";5;"aug";155;1;-1;0;"unknown";"no"
46;"technician";"divorced";"secondary";"no";648;"no";"no";"cellular";5;"aug";281;1;-1;0;"unknown";"no"
52;"admin.";"married";"primary";"no";813;"no";"yes";"cellular";5;"aug";113;2;-1;0;"unknown";"no"
45;"technician";"divorced";"secondary";"no";49;"no";"no";"cellular";5;"aug";164;3;-1;0;"unknown";"no"
42;"management";"married";"tertiary";"no";721;"no";"yes";"cellular";5;"aug";91;5;-1;0;"unknown";"no"
52;"technician";"married";"tertiary";"no";0;"no";"yes";"cellular";5;"aug";409;1;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";679;"no";"no";"cellular";5;"aug";1109;2;-1;0;"unknown";"yes"
52;"unknown";"married";"unknown";"no";5361;"no";"no";"cellular";5;"aug";607;3;-1;0;"unknown";"yes"
46;"management";"divorced";"tertiary";"no";3;"yes";"yes";"cellular";5;"aug";328;1;-1;0;"unknown";"no"
52;"technician";"married";"unknown";"no";989;"no";"no";"cellular";5;"aug";88;1;-1;0;"unknown";"no"
43;"management";"divorced";"tertiary";"no";187;"no";"no";"cellular";5;"aug";175;1;-1;0;"unknown";"no"
59;"management";"single";"tertiary";"no";7668;"no";"no";"cellular";5;"aug";124;1;-1;0;"unknown";"no"
57;"retired";"divorced";"tertiary";"no";241;"no";"yes";"cellular";5;"aug";146;1;-1;0;"unknown";"no"
42;"technician";"married";"secondary";"no";-356;"yes";"yes";"cellular";5;"aug";97;1;-1;0;"unknown";"no"
57;"retired";"married";"secondary";"no";657;"no";"no";"cellular";5;"aug";454;1;-1;0;"unknown";"no"
59;"technician";"divorced";"secondary";"no";0;"no";"no";"cellular";5;"aug";54;1;-1;0;"unknown";"no"
