"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
57;"retired";"married";"secondary";"no";718;"no";"no";"cellular";3;"jun";170;1;-1;0;"unknown";"no"
50;"management";"married";"secondary";"no";268;"no";"no";"cellular";3;"jun";74;2;90;2;"failure";"no"
46;"technician";"single";"secondary";"no";4367;"yes";"no";"cellular";3;"jun";65;1;96;1;"failure";"no"
56;"admin.";"married";"secondary";"no";3554;"no";"no";"cellular";3;"jun";151;1;-1;0;"unknown";"no"
32;"services";"single";"tertiary";"no";785;"no";"no";"cellular";3;"jun";273;1;-1;0;"unknown";"no"
39;"blue-collar";"single";"tertiary";"no";48;"no";"no";"cellular";3;"jun";539;1;-1;0;"unknown";"yes"
28;"technician";"single";"tertiary";"no";3623;"no";"no";"cellular";3;"jun";138;2;85;1;"success";"no"
39;"management";"married";"tertiary";"no";5142;"no";"no";"cellular";3;"jun";157;1;-1;0;"unknown";"no"
58;"management";"married";"tertiary";"no";2261;"yes";"no";"cellular";3;"jun";1361;1;391;1;"failure";"no"
37;"technician";"married";"secondary";"no";6384;"yes";"yes";"cellular";3;"jun";254;1;96;2;"failure";"no"
29;"self-employed";"single";"tertiary";"no";7752;"no";"no";"cellular";3;"jun";180;1;-1;0;"unknown";"no"
30;"admin.";"married";"tertiary";"no";4168;"no";"no";"cellular";3;"jun";198;1;-1;0;"unknown";"no"
42;"unemployed";"married";"tertiary";"no";576;"no";"no";"cellular";3;"jun";447;2;96;1;"success";"yes"
42;"technician";"married";"tertiary";"no";15445;"no";"no";"cellular";3;"jun";247;2;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";423;"no";"no";"cellular";3;"jun";136;6;83;5;"success";"no"
46;"housemaid";"married";"tertiary";"no";184;"no";"no";"cellular";3;"jun";167;1;-1;0;"unknown";"no"
36;"technician";"married";"tertiary";"no";1731;"yes";"no";"cellular";3;"jun";74;3;-1;0;"unknown";"no"
33;"admin.";"single";"secondary";"no";16;"yes";"yes";"cellular";3;"jun";102;1;-1;0;"unknown";"no"
26;"management";"single";"tertiary";"no";2786;"no";"no";"cellular";3;"jun";300;2;72;1;"success";"yes"
57;"retired";"married";"secondary";"no";5313;"no";"no";"cellular";3;"jun";200;1;-1;0;"unknown";"yes"
55;"entrepreneur";"married";"tertiary";"no";82;"no";"no";"cellular";3;"jun";97;1;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";853;"no";"no";"cellular";3;"jun";343;1;-1;0;"unknown";"no"
22;"admin.";"single";"secondary";"no";222;"no";"no";"cellular";3;"jun";156;3;-1;0;"unknown";"no"
39;"unemployed";"married";"tertiary";"no";201;"no";"no";"cellular";3;"jun";699;1;119;1;"failure";"yes"
27;"admin.";"single";"secondary";"no";1;"no";"no";"cellular";3;"jun";42;1;-1;0;"unknown";"no"
40;"technician";"married";"secondary";"no";694;"yes";"no";"cellular";3;"jun";431;2;119;9;"failure";"yes"
34;"blue-collar";"married";"secondary";"no";398;"yes";"no";"cellular";3;"jun";161;2;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";15787;"no";"yes";"cellular";3;"jun";175;3;-1;0;"unknown";"no"
56;"retired";"married";"primary";"no";1947;"no";"no";"cellular";3;"jun";124;1;34;2;"failure";"no"
53;"technician";"married";"tertiary";"no";2600;"no";"no";"cellular";3;"jun";656;1;-1;0;"unknown";"no"
41;"admin.";"divorced";"secondary";"no";1076;"yes";"no";"cellular";3;"jun";77;2;391;2;"other";"no"
25;"blue-collar";"single";"secondary";"no";389;"no";"no";"cellular";3;"jun";837;1;-1;0;"unknown";"yes"
58;"housemaid";"married";"primary";"no";0;"no";"no";"cellular";3;"jun";334;3;79;3;"other";"no"
43;"blue-collar";"married";"primary";"no";3917;"no";"no";"cellular";3;"jun";725;2;93;1;"success";"yes"
36;"technician";"divorced";"secondary";"no";3158;"yes";"no";"cellular";3;"jun";144;2;-1;0;"unknown";"yes"
25;"management";"single";"tertiary";"no";362;"no";"no";"cellular";3;"jun";617;2;-1;0;"unknown";"yes"
39;"technician";"married";"tertiary";"no";1293;"no";"no";"cellular";3;"jun";140;2;-1;0;"unknown";"yes"
33;"management";"single";"tertiary";"no";1439;"yes";"no";"cellular";3;"jun";178;2;-1;0;"unknown";"no"
44;"technician";"married";"tertiary";"no";717;"no";"no";"cellular";3;"jun";150;2;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";889;"yes";"no";"cellular";3;"jun";1076;2;85;3;"other";"yes"
55;"retired";"divorced";"secondary";"no";2204;"no";"no";"cellular";3;"jun";213;1;-1;0;"unknown";"no"
33;"technician";"single";"secondary";"no";781;"yes";"no";"cellular";3;"jun";266;1;27;1;"failure";"no"
38;"management";"married";"tertiary";"no";7255;"yes";"no";"cellular";3;"jun";78;2;44;2;"failure";"no"
29;"management";"single";"tertiary";"no";1739;"yes";"no";"cellular";3;"jun";114;1;-1;0;"unknown";"no"
40;"management";"married";"tertiary";"no";8963;"no";"no";"cellular";3;"jun";203;2;-1;0;"unknown";"no"
22;"student";"single";"secondary";"no";4132;"no";"no";"telephone";3;"jun";34;2;-1;0;"unknown";"no"
46;"management";"married";"tertiary";"no";946;"yes";"no";"cellular";3;"jun";295;4;-1;0;"unknown";"no"
43;"management";"divorced";"tertiary";"no";481;"yes";"no";"cellular";3;"jun";187;1;20;1;"other";"yes"
