"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
53;"admin.";"divorced";"secondary";"no";0;"yes";"yes";"cellular";30;"apr";586;2;-1;0;"unknown";"no"
46;"services";"married";"secondary";"no";4;"no";"no";"cellular";30;"apr";268;1;261;5;"other";"yes"
37;"unemployed";"married";"tertiary";"no";1851;"no";"no";"cellular";30;"apr";166;1;-1;0;"unknown";"no"
42;"management";"married";"tertiary";"no";6060;"yes";"no";"cellular";30;"apr";316;1;350;2;"failure";"yes"
32;"technician";"single";"tertiary";"no";696;"no";"yes";"cellular";30;"apr";270;2;293;2;"failure";"no"
31;"management";"married";"tertiary";"no";1812;"no";"no";"cellular";30;"apr";461;1;-1;0;"unknown";"yes"
34;"management";"married";"tertiary";"no";4859;"no";"no";"cellular";30;"apr";113;1;37;1;"other";"no"
33;"management";"married";"tertiary";"no";55;"no";"no";"cellular";30;"apr";526;2;87;3;"failure";"yes"
29;"management";"married";"tertiary";"no";125;"no";"no";"cellular";30;"apr";130;2;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";630;"no";"no";"cellular";30;"apr";315;1;87;1;"success";"yes"
31;"services";"married";"secondary";"no";1422;"no";"no";"cellular";30;"apr";97;1;-1;0;"unknown";"no"
53;"management";"married";"tertiary";"no";1624;"no";"no";"cellular";30;"apr";284;3;84;3;"success";"yes"
23;"management";"single";"tertiary";"no";736;"yes";"no";"cellular";30;"apr";119;1;-1;0;"unknown";"no"
53;"services";"married";"secondary";"no";341;"no";"no";"cellular";30;"apr";423;2;-1;0;"unknown";"yes"
32;"technician";"single";"tertiary";"no";4;"yes";"no";"cellular";30;"apr";311;1;-1;0;"unknown";"no"
30;"admin.";"single";"secondary";"no";414;"no";"no";"cellular";30;"apr";64;1;-1;0;"unknown";"no"
45;"technician";"married";"tertiary";"no";31630;"no";"no";"cellular";30;"apr";209;1;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";2016;"no";"no";"cellular";30;"apr";209;1;-1;0;"unknown";"yes"
26;"admin.";"single";"secondary";"no";255;"no";"no";"cellular";30;"apr";457;1;80;1;"success";"yes"
31;"technician";"married";"secondary";"no";477;"no";"no";"cellular";30;"apr";146;1;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";4684;"yes";"no";"cellular";30;"apr";268;3;-1;0;"unknown";"yes"
24;"admin.";"single";"secondary";"no";1052;"no";"no";"cellular";30;"apr";354;1;-1;0;"unknown";"yes"
33;"management";"single";"tertiary";"no";1431;"no";"no";"cellular";30;"apr";94;1;85;2;"failure";"no"
56;"management";"divorced";"unknown";"no";2986;"no";"no";"cellular";30;"apr";124;1;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";1808;"no";"no";"cellular";30;"apr";309;1;-1;0;"unknown";"yes"
59;"admin.";"married";"secondary";"no";2381;"no";"no";"cellular";30;"apr";173;2;-1;0;"unknown";"no"
20;"student";"single";"secondary";"no";502;"no";"no";"cellular";30;"apr";261;1;-1;0;"unknown";"yes"
28;"blue-collar";"married";"secondary";"no";4287;"no";"no";"cellular";30;"apr";171;1;-1;0;"unknown";"no"
26;"unemployed";"single";"tertiary";"no";3511;"no";"no";"cellular";30;"apr";439;2;-1;0;"unknown";"yes"
35;"technician";"married";"secondary";"no";518;"yes";"no";"cellular";30;"apr";616;1;-1;0;"unknown";"yes"
32;"management";"single";"tertiary";"no";796;"no";"yes";"cellular";30;"apr";198;1;160;1;"failure";"no"
29;"admin.";"single";"secondary";"no";719;"no";"no";"cellular";30;"apr";76;1;-1;0;"unknown";"no"
28;"technician";"single";"secondary";"no";227;"no";"no";"cellular";30;"apr";278;1;-1;0;"unknown";"yes"
58;"retired";"married";"secondary";"no";801;"no";"no";"cellular";30;"apr";249;1;85;1;"other";"no"
32;"management";"married";"tertiary";"no";628;"no";"no";"cellular";30;"apr";280;1;-1;0;"unknown";"no"
30;"admin.";"single";"secondary";"no";270;"no";"no";"cellular";30;"apr";437;1;80;1;"success";"yes"
25;"admin.";"single";"secondary";"no";483;"no";"yes";"cellular";30;"apr";68;1;86;1;"success";"no"
32;"management";"married";"tertiary";"no";4733;"no";"no";"cellular";30;"apr";532;1;-1;0;"unknown";"yes"
33;"management";"married";"tertiary";"no";2599;"no";"no";"cellular";30;"apr";1373;2;-1;0;"unknown";"yes"
36;"self-employed";"single";"tertiary";"no";351;"no";"no";"cellular";30;"apr";78;1;84;1;"failure";"no"
31;"management";"single";"tertiary";"no";0;"yes";"no";"cellular";30;"apr";97;2;87;2;"other";"no"
31;"services";"single";"secondary";"no";1599;"no";"no";"cellular";30;"apr";226;1;78;2;"success";"no"
38;"blue-collar";"single";"secondary";"no";0;"no";"no";"cellular";30;"apr";102;1;-1;0;"unknown";"no"
32;"admin.";"divorced";"secondary";"no";4;"yes";"no";"cellular";30;"apr";48;1;-1;0;"unknown";"no"
29;"technician";"married";"secondary";"no";132;"yes";"yes";"cellular";30;"apr";88;1;-1;0;"unknown";"no"
38;"housemaid";"married";"primary";"no";196;"no";"no";"cellular";30;"apr";574;1;-1;0;"unknown";"yes"
52;"self-employed";"married";"tertiary";"no";6657;"no";"no";"telephone";30;"apr";917;1;-1;0;"unknown";"yes"
38;"management";"married";"tertiary";"no";613;"no";"no";"cellular";30;"apr";242;1;86;1;"success";"yes"
31;"management";"single";"tertiary";"no";2915;"no";"no";"cellular";30;"apr";228;1;86;1;"failure";"no"
41;"unemployed";"divorced";"primary";"no";487;"no";"no";"cellular";30;"apr";157;1;-1;0;"unknown";"no"
34;"self-employed";"single";"tertiary";"no";5462;"no";"no";"cellular";30;"apr";430;1;-1;0;"unknown";"yes"
29;"technician";"single";"secondary";"no";674;"no";"no";"cellular";30;"apr";483;1;13;5;"success";"yes"
26;"student";"single";"tertiary";"no";2;"no";"no";"cellular";30;"apr";120;2;-1;0;"unknown";"no"
55;"management";"single";"tertiary";"no";0;"no";"no";"cellular";30;"apr";156;3;-1;0;"unknown";"no"
58;"retired";"married";"primary";"no";2969;"no";"no";"telephone";30;"apr";130;1;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";364;"no";"no";"cellular";30;"apr";306;2;-1;0;"unknown";"yes"
56;"management";"married";"tertiary";"no";746;"no";"no";"cellular";30;"apr";193;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";57;"no";"no";"cellular";30;"apr";96;2;84;1;"success";"no"
40;"admin.";"divorced";"secondary";"no";2129;"no";"no";"cellular";30;"apr";452;1;-1;0;"unknown";"yes"
23;"technician";"single";"unknown";"no";314;"no";"no";"cellular";30;"apr";666;1;-1;0;"unknown";"no"
44;"technician";"married";"tertiary";"no";1818;"yes";"yes";"cellular";30;"apr";247;1;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";181;"no";"no";"cellular";30;"apr";325;1;-1;0;"unknown";"yes"
24;"student";"single";"primary";"no";474;"no";"no";"cellular";30;"apr";551;1;-1;0;"unknown";"yes"
25;"management";"single";"tertiary";"no";219;"no";"no";"cellular";30;"apr";458;1;-1;0;"unknown";"yes"
47;"management";"single";"tertiary";"no";86;"no";"no";"cellular";30;"apr";387;3;87;1;"success";"yes"
34;"self-employed";"married";"tertiary";"no";442;"yes";"no";"cellular";30;"apr";69;1;164;2;"other";"no"
33;"student";"single";"unknown";"no";1170;"no";"no";"cellular";30;"apr";352;1;-1;0;"unknown";"yes"
34;"admin.";"single";"tertiary";"no";18;"yes";"yes";"cellular";30;"apr";359;1;-1;0;"unknown";"yes"
47;"technician";"married";"secondary";"no";0;"yes";"no";"cellular";30;"apr";81;1;164;1;"failure";"no"
36;"technician";"single";"tertiary";"no";197;"no";"no";"cellular";30;"apr";260;1;-1;0;"unknown";"yes"
25;"technician";"married";"tertiary";"no";400;"no";"no";"cellular";30;"apr";352;1;-1;0;"unknown";"no"
50;"management";"married";"tertiary";"no";938;"no";"no";"cellular";30;"apr";780;1;-1;0;"unknown";"yes"
31;"self-employed";"single";"tertiary";"no";1815;"no";"no";"telephone";30;"apr";107;1;80;1;"success";"no"
34;"management";"single";"tertiary";"no";1228;"no";"no";"cellular";30;"apr";580;2;84;8;"success";"yes"
31;"services";"single";"tertiary";"no";620;"no";"no";"cellular";30;"apr";214;1;87;1;"failure";"no"
54;"technician";"divorced";"secondary";"no";2156;"yes";"no";"cellular";30;"apr";258;1;86;5;"success";"yes"
32;"management";"single";"tertiary";"no";566;"no";"no";"cellular";30;"apr";114;2;-1;0;"unknown";"no"
38;"management";"divorced";"secondary";"no";257;"yes";"no";"cellular";30;"apr";435;1;-1;0;"unknown";"yes"
53;"blue-collar";"married";"secondary";"no";6112;"no";"no";"cellular";30;"apr";211;1;86;1;"success";"no"
56;"retired";"married";"primary";"no";1947;"no";"no";"cellular";30;"apr";441;2;-1;0;"unknown";"no"
47;"technician";"married";"tertiary";"no";2408;"no";"no";"cellular";30;"apr";376;1;-1;0;"unknown";"yes"
31;"admin.";"married";"secondary";"no";35;"no";"no";"cellular";30;"apr";615;1;-1;0;"unknown";"yes"
36;"management";"married";"tertiary";"no";393;"yes";"no";"cellular";30;"apr";555;2;-1;0;"unknown";"yes"
58;"unemployed";"married";"secondary";"no";687;"yes";"no";"cellular";30;"apr";341;2;-1;0;"unknown";"yes"
25;"student";"single";"secondary";"no";2354;"no";"no";"cellular";30;"apr";149;1;84;7;"success";"no"
35;"services";"married";"unknown";"no";618;"no";"no";"cellular";30;"apr";951;1;-1;0;"unknown";"yes"
43;"blue-collar";"married";"secondary";"no";2105;"no";"no";"telephone";30;"apr";93;2;-1;0;"unknown";"no"
28;"student";"single";"tertiary";"no";3054;"no";"no";"cellular";30;"apr";384;1;80;6;"other";"yes"
53;"unemployed";"married";"primary";"no";142;"no";"no";"cellular";30;"apr";168;2;-1;0;"unknown";"no"
25;"student";"single";"secondary";"no";1608;"no";"no";"cellular";30;"apr";664;2;-1;0;"unknown";"yes"
51;"management";"single";"tertiary";"no";5341;"no";"no";"cellular";30;"apr";184;2;-1;0;"unknown";"no"
52;"blue-collar";"married";"secondary";"no";1319;"no";"no";"telephone";30;"apr";37;2;-1;0;"unknown";"no"
57;"housemaid";"divorced";"unknown";"no";11632;"no";"no";"telephone";30;"apr";71;2;-1;0;"unknown";"no"
43;"unemployed";"married";"secondary";"no";775;"no";"no";"cellular";30;"apr";488;1;-1;0;"unknown";"no"
41;"entrepreneur";"married";"secondary";"no";30;"no";"no";"cellular";30;"apr";460;1;-1;0;"unknown";"yes"
46;"management";"married";"tertiary";"no";699;"no";"no";"cellular";30;"apr";970;1;87;1;"failure";"yes"
27;"blue-collar";"single";"primary";"no";3342;"yes";"no";"cellular";30;"apr";761;2;330;4;"failure";"no"
35;"management";"married";"tertiary";"no";495;"no";"no";"cellular";30;"apr";266;1;87;1;"failure";"yes"
49;"entrepreneur";"single";"secondary";"no";5802;"no";"no";"cellular";30;"apr";618;2;-1;0;"unknown";"yes"
23;"technician";"single";"secondary";"no";598;"no";"no";"cellular";30;"apr";166;1;-1;0;"unknown";"no"
58;"blue-collar";"married";"unknown";"no";3585;"no";"no";"cellular";30;"apr";122;1;167;1;"success";"no"
47;"blue-collar";"married";"primary";"no";2749;"yes";"no";"cellular";30;"apr";774;2;164;1;"failure";"yes"
25;"management";"single";"tertiary";"no";436;"no";"no";"cellular";30;"apr";132;2;-1;0;"unknown";"no"
54;"management";"married";"unknown";"no";527;"yes";"no";"cellular";30;"apr";112;1;281;3;"failure";"no"
26;"student";"single";"unknown";"no";2503;"no";"no";"cellular";30;"apr";121;1;63;2;"failure";"no"
35;"management";"single";"tertiary";"no";1162;"no";"no";"cellular";30;"apr";175;1;-1;0;"unknown";"yes"
30;"technician";"single";"unknown";"no";766;"no";"no";"cellular";30;"apr";296;1;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";30;"apr";300;1;86;1;"success";"yes"
30;"technician";"married";"secondary";"no";776;"no";"no";"cellular";30;"apr";861;2;-1;0;"unknown";"yes"
54;"management";"married";"tertiary";"no";1014;"no";"yes";"cellular";30;"apr";240;1;162;2;"failure";"yes"
58;"retired";"married";"secondary";"no";919;"yes";"yes";"cellular";30;"apr";329;2;346;2;"failure";"no"
49;"admin.";"single";"unknown";"no";1226;"no";"no";"cellular";30;"apr";400;1;-1;0;"unknown";"no"
38;"technician";"married";"secondary";"no";865;"yes";"no";"cellular";30;"apr";503;3;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";1619;"no";"no";"cellular";30;"apr";327;2;-1;0;"unknown";"yes"
49;"blue-collar";"married";"secondary";"no";298;"yes";"no";"cellular";30;"apr";264;2;86;3;"failure";"no"
57;"admin.";"married";"primary";"no";1119;"no";"no";"cellular";30;"apr";176;2;-1;0;"unknown";"no"
