"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
35;"management";"married";"tertiary";"no";376;"no";"no";"cellular";19;"nov";223;4;-1;0;"unknown";"no"
34;"technician";"married";"secondary";"no";7171;"yes";"no";"cellular";19;"nov";523;2;-1;0;"unknown";"no"
42;"entrepreneur";"divorced";"secondary";"no";3780;"yes";"no";"cellular";19;"nov";104;3;-1;0;"unknown";"no"
46;"technician";"divorced";"secondary";"no";111;"yes";"no";"cellular";19;"nov";178;3;183;2;"other";"no"
30;"blue-collar";"married";"secondary";"no";913;"yes";"yes";"cellular";19;"nov";433;2;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";631;"yes";"no";"cellular";19;"nov";174;2;-1;0;"unknown";"no"
40;"admin.";"single";"secondary";"no";664;"no";"no";"cellular";19;"nov";188;2;121;2;"success";"no"
44;"entrepreneur";"married";"secondary";"no";6649;"yes";"no";"cellular";19;"nov";354;2;-1;0;"unknown";"no"
32;"technician";"married";"tertiary";"no";0;"yes";"no";"cellular";19;"nov";231;4;-1;0;"unknown";"no"
53;"technician";"married";"unknown";"no";6921;"yes";"no";"cellular";19;"nov";130;3;188;2;"other";"no"
43;"admin.";"married";"secondary";"no";388;"yes";"no";"cellular";19;"nov";111;2;-1;0;"unknown";"no"
50;"management";"married";"tertiary";"no";-470;"yes";"no";"cellular";19;"nov";130;2;160;1;"failure";"no"
50;"management";"married";"tertiary";"no";1597;"no";"no";"cellular";19;"nov";374;2;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";12048;"no";"no";"telephone";19;"nov";95;3;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";2451;"yes";"no";"cellular";19;"nov";191;2;175;1;"failure";"no"
58;"retired";"divorced";"primary";"no";2538;"yes";"no";"cellular";19;"nov";680;2;111;6;"failure";"yes"
33;"admin.";"married";"secondary";"no";581;"yes";"no";"cellular";19;"nov";193;2;-1;0;"unknown";"no"
44;"unemployed";"married";"secondary";"no";1543;"no";"no";"cellular";19;"nov";363;2;-1;0;"unknown";"no"
43;"self-employed";"divorced";"secondary";"no";347;"no";"no";"cellular";19;"nov";1468;3;-1;0;"unknown";"yes"
32;"technician";"married";"secondary";"no";1119;"no";"no";"cellular";19;"nov";371;2;-1;0;"unknown";"no"
54;"retired";"married";"secondary";"no";2626;"no";"no";"cellular";19;"nov";221;2;190;2;"failure";"no"
35;"management";"single";"tertiary";"no";1902;"no";"no";"cellular";19;"nov";188;5;-1;0;"unknown";"no"
53;"management";"married";"tertiary";"no";1014;"no";"yes";"cellular";19;"nov";59;2;-1;0;"unknown";"no"
46;"services";"divorced";"secondary";"no";15;"no";"no";"cellular";19;"nov";314;3;-1;0;"unknown";"no"
56;"technician";"single";"secondary";"no";751;"yes";"no";"cellular";19;"nov";85;5;-1;0;"unknown";"no"
31;"student";"single";"secondary";"no";93;"no";"no";"cellular";19;"nov";584;2;-1;0;"unknown";"no"
42;"management";"divorced";"tertiary";"no";16;"no";"no";"cellular";19;"nov";140;3;-1;0;"unknown";"no"
47;"blue-collar";"married";"secondary";"no";3696;"yes";"no";"cellular";19;"nov";635;3;170;2;"failure";"no"
42;"management";"married";"tertiary";"no";3713;"no";"no";"cellular";19;"nov";709;2;-1;0;"unknown";"yes"
37;"management";"single";"tertiary";"no";6964;"no";"no";"cellular";19;"nov";223;3;-1;0;"unknown";"no"
