"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
36;"management";"single";"tertiary";"no";26;"no";"no";"cellular";29;"aug";370;4;-1;0;"unknown";"no"
36;"technician";"divorced";"secondary";"no";861;"no";"no";"telephone";29;"aug";140;2;-1;0;"unknown";"no"
33;"technician";"single";"tertiary";"no";125;"no";"no";"telephone";29;"aug";66;2;-1;0;"unknown";"no"
34;"technician";"married";"secondary";"no";1795;"yes";"no";"cellular";29;"aug";201;2;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";449;"yes";"no";"cellular";29;"aug";59;4;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";2233;"no";"no";"cellular";29;"aug";85;15;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";124;"no";"no";"cellular";29;"aug";60;4;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";261;"no";"no";"cellular";29;"aug";301;4;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";183;"no";"no";"cellular";29;"aug";27;4;-1;0;"unknown";"no"
52;"technician";"married";"secondary";"no";64;"no";"no";"telephone";29;"aug";20;2;-1;0;"unknown";"no"
46;"technician";"married";"secondary";"no";591;"no";"no";"telephone";29;"aug";81;2;-1;0;"unknown";"no"
46;"unemployed";"married";"secondary";"no";46;"no";"no";"telephone";29;"aug";74;2;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";23;"no";"no";"cellular";29;"aug";53;4;-1;0;"unknown";"no"
39;"technician";"divorced";"secondary";"no";0;"no";"no";"cellular";29;"aug";35;6;-1;0;"unknown";"no"
49;"management";"married";"tertiary";"no";0;"no";"no";"cellular";29;"aug";215;6;-1;0;"unknown";"no"
50;"admin.";"married";"tertiary";"no";0;"no";"no";"telephone";29;"aug";253;2;-1;0;"unknown";"no"
47;"admin.";"married";"tertiary";"no";1077;"no";"no";"telephone";29;"aug";43;2;-1;0;"unknown";"no"
37;"admin.";"married";"secondary";"no";373;"no";"no";"cellular";29;"aug";98;10;-1;0;"unknown";"no"
43;"technician";"single";"tertiary";"yes";0;"no";"no";"cellular";29;"aug";73;4;-1;0;"unknown";"no"
53;"unemployed";"married";"tertiary";"no";240;"no";"no";"cellular";29;"aug";106;3;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";7554;"no";"no";"telephone";29;"aug";51;1;-1;0;"unknown";"no"
35;"management";"single";"tertiary";"no";0;"no";"no";"cellular";29;"aug";669;6;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";41;"no";"no";"cellular";29;"aug";127;5;-1;0;"unknown";"no"
51;"blue-collar";"married";"primary";"no";-27;"no";"no";"telephone";29;"aug";158;4;-1;0;"unknown";"no"
37;"housemaid";"married";"primary";"no";0;"no";"no";"cellular";29;"aug";17;12;-1;0;"unknown";"no"
47;"admin.";"married";"secondary";"no";84;"no";"no";"telephone";29;"aug";367;3;-1;0;"unknown";"no"
57;"retired";"married";"tertiary";"no";42;"no";"no";"cellular";29;"aug";68;4;-1;0;"unknown";"no"
36;"technician";"single";"secondary";"no";2419;"no";"no";"cellular";29;"aug";29;3;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";123;"no";"no";"telephone";29;"aug";63;11;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";32;"no";"no";"cellular";29;"aug";27;7;-1;0;"unknown";"no"
38;"self-employed";"married";"tertiary";"no";0;"no";"no";"cellular";29;"aug";117;3;-1;0;"unknown";"no"
51;"blue-collar";"married";"secondary";"no";4695;"no";"no";"cellular";29;"aug";8;10;-1;0;"unknown";"no"
31;"housemaid";"single";"secondary";"no";13099;"no";"no";"cellular";29;"aug";6;9;-1;0;"unknown";"no"
37;"management";"single";"tertiary";"no";3452;"yes";"no";"cellular";29;"aug";8;9;-1;0;"unknown";"no"
46;"management";"married";"tertiary";"no";212;"yes";"no";"cellular";29;"aug";515;3;-1;0;"unknown";"no"
53;"entrepreneur";"married";"secondary";"no";0;"no";"no";"cellular";29;"aug";88;3;-1;0;"unknown";"no"
59;"blue-collar";"married";"primary";"no";1227;"no";"no";"cellular";29;"aug";89;5;-1;0;"unknown";"no"
34;"management";"divorced";"tertiary";"no";36;"no";"no";"telephone";29;"aug";77;7;-1;0;"unknown";"no"
46;"technician";"divorced";"secondary";"no";-90;"no";"yes";"telephone";17;"oct";270;1;-1;0;"unknown";"yes"
30;"self-employed";"married";"tertiary";"no";1785;"no";"no";"unknown";17;"oct";235;1;-1;0;"unknown";"yes"
49;"management";"married";"tertiary";"no";0;"no";"no";"telephone";17;"oct";223;1;-1;0;"unknown";"yes"
43;"management";"married";"tertiary";"no";0;"no";"no";"telephone";17;"oct";147;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";1828;"yes";"no";"telephone";17;"oct";24;1;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";9;"yes";"no";"unknown";17;"oct";115;1;-1;0;"unknown";"no"
36;"self-employed";"single";"tertiary";"no";-103;"yes";"yes";"telephone";17;"oct";3253;1;-1;0;"unknown";"yes"
47;"admin.";"divorced";"secondary";"no";555;"yes";"yes";"telephone";17;"oct";478;1;-1;0;"unknown";"yes"
37;"management";"divorced";"tertiary";"no";199;"yes";"no";"unknown";18;"oct";50;1;-1;0;"unknown";"no"
50;"blue-collar";"married";"primary";"no";12519;"yes";"no";"unknown";18;"oct";37;1;-1;0;"unknown";"no"
32;"management";"married";"tertiary";"no";9214;"no";"yes";"unknown";18;"oct";71;1;-1;0;"unknown";"no"
31;"entrepreneur";"married";"tertiary";"no";79;"yes";"no";"unknown";18;"oct";558;1;-1;0;"unknown";"no"
52;"technician";"married";"secondary";"no";5303;"yes";"no";"unknown";19;"oct";133;1;-1;0;"unknown";"yes"
52;"management";"married";"tertiary";"no";6;"no";"no";"telephone";19;"oct";57;1;-1;0;"unknown";"no"
45;"admin.";"divorced";"secondary";"no";1293;"yes";"yes";"telephone";20;"oct";164;1;-1;0;"unknown";"no"
47;"admin.";"married";"secondary";"no";24556;"no";"no";"telephone";20;"oct";309;1;-1;0;"unknown";"no"
48;"student";"single";"unknown";"no";1279;"no";"no";"telephone";20;"oct";2429;1;-1;0;"unknown";"no"
43;"management";"married";"tertiary";"no";1258;"no";"no";"unknown";20;"oct";312;1;-1;0;"unknown";"yes"
30;"technician";"married";"tertiary";"no";239;"no";"no";"telephone";20;"oct";73;1;-1;0;"unknown";"no"
34;"blue-collar";"divorced";"secondary";"no";882;"no";"yes";"telephone";20;"oct";24;1;-1;0;"unknown";"no"
44;"technician";"single";"secondary";"no";1679;"no";"no";"telephone";20;"oct";718;1;-1;0;"unknown";"yes"
30;"blue-collar";"married";"secondary";"no";1664;"yes";"no";"telephone";20;"oct";2016;1;-1;0;"unknown";"yes"
33;"admin.";"married";"tertiary";"no";882;"no";"no";"telephone";21;"oct";39;1;151;3;"failure";"no"
32;"admin.";"married";"secondary";"no";8749;"yes";"yes";"unknown";21;"oct";294;1;-1;0;"unknown";"yes"
42;"admin.";"single";"secondary";"no";-247;"yes";"yes";"telephone";21;"oct";519;1;166;1;"other";"yes"
40;"technician";"married";"secondary";"no";1159;"no";"no";"telephone";21;"oct";19;1;-1;0;"unknown";"no"
33;"services";"married";"secondary";"no";3444;"yes";"no";"telephone";21;"oct";144;1;91;4;"failure";"yes"
58;"retired";"married";"tertiary";"no";2199;"no";"no";"telephone";21;"oct";65;1;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";0;"yes";"no";"unknown";21;"oct";4;1;-1;0;"unknown";"no"
31;"blue-collar";"married";"primary";"no";7424;"yes";"no";"unknown";21;"oct";54;1;-1;0;"unknown";"no"
45;"admin.";"married";"secondary";"no";5346;"yes";"yes";"unknown";21;"oct";187;1;-1;0;"unknown";"yes"
58;"management";"divorced";"tertiary";"no";26254;"yes";"no";"unknown";21;"oct";49;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";1144;"yes";"no";"unknown";22;"oct";676;1;-1;0;"unknown";"yes"
28;"student";"single";"secondary";"no";2351;"no";"no";"telephone";22;"oct";157;1;-1;0;"unknown";"yes"
36;"management";"married";"tertiary";"no";2415;"yes";"no";"telephone";22;"oct";73;1;86;4;"other";"no"
42;"admin.";"single";"secondary";"no";164;"yes";"yes";"unknown";22;"oct";80;1;-1;0;"unknown";"no"
32;"technician";"single";"tertiary";"no";5514;"no";"no";"telephone";22;"oct";181;1;-1;0;"unknown";"yes"
28;"self-employed";"married";"secondary";"no";123;"no";"yes";"telephone";22;"oct";313;1;-1;0;"unknown";"yes"
40;"management";"married";"tertiary";"no";3352;"yes";"no";"telephone";23;"oct";138;1;-1;0;"unknown";"yes"
36;"management";"married";"tertiary";"no";0;"yes";"no";"telephone";23;"oct";140;1;143;3;"failure";"yes"
44;"admin.";"divorced";"primary";"no";429;"yes";"no";"telephone";23;"oct";80;1;-1;0;"unknown";"yes"
51;"entrepreneur";"married";"tertiary";"no";5254;"yes";"no";"unknown";23;"oct";134;1;-1;0;"unknown";"yes"
56;"technician";"married";"secondary";"no";589;"yes";"no";"unknown";23;"oct";518;1;147;2;"success";"yes"
57;"unknown";"married";"unknown";"no";19268;"no";"no";"unknown";23;"oct";301;1;-1;0;"unknown";"yes"
26;"services";"single";"secondary";"no";1445;"no";"no";"telephone";23;"oct";171;1;-1;0;"unknown";"yes"
40;"technician";"divorced";"tertiary";"no";568;"yes";"no";"unknown";24;"oct";112;1;-1;0;"unknown";"yes"
49;"admin.";"married";"secondary";"no";10250;"yes";"no";"telephone";24;"oct";97;1;-1;0;"unknown";"yes"
50;"management";"single";"tertiary";"no";3537;"no";"no";"unknown";24;"oct";305;1;-1;0;"unknown";"yes"
44;"blue-collar";"married";"secondary";"no";1324;"yes";"no";"telephone";25;"oct";119;1;89;2;"other";"no"
58;"admin.";"divorced";"secondary";"no";1947;"no";"no";"telephone";26;"oct";228;1;-1;0;"unknown";"yes"
37;"admin.";"married";"secondary";"no";1967;"no";"no";"telephone";27;"oct";376;1;-1;0;"unknown";"yes"
36;"technician";"single";"secondary";"no";3254;"yes";"no";"unknown";27;"oct";207;1;-1;0;"unknown";"yes"
39;"entrepreneur";"married";"primary";"no";437;"yes";"no";"unknown";27;"oct";150;1;-1;0;"unknown";"yes"
58;"retired";"married";"primary";"no";3260;"no";"no";"telephone";27;"oct";27;1;-1;0;"unknown";"no"
27;"entrepreneur";"married";"secondary";"no";2329;"no";"no";"telephone";27;"oct";131;1;-1;0;"unknown";"yes"
33;"management";"married";"tertiary";"no";431;"yes";"no";"telephone";27;"oct";51;1;-1;0;"unknown";"no"
47;"management";"divorced";"tertiary";"no";12026;"yes";"no";"telephone";27;"oct";251;1;-1;0;"unknown";"yes"
30;"admin.";"married";"secondary";"no";1310;"no";"no";"telephone";27;"oct";3284;1;-1;0;"unknown";"no"
39;"admin.";"married";"secondary";"no";1757;"no";"no";"telephone";28;"oct";125;1;-1;0;"unknown";"yes"
57;"technician";"married";"secondary";"no";7554;"no";"no";"telephone";28;"oct";141;1;-1;0;"unknown";"yes"
38;"management";"married";"tertiary";"no";385;"yes";"no";"telephone";28;"oct";154;1;-1;0;"unknown";"yes"
43;"management";"married";"secondary";"no";107;"yes";"yes";"telephone";28;"oct";135;1;-1;0;"unknown";"yes"
34;"technician";"married";"secondary";"no";1012;"yes";"yes";"telephone";28;"oct";540;1;-1;0;"unknown";"yes"
31;"admin.";"married";"secondary";"no";352;"no";"no";"telephone";28;"oct";60;1;-1;0;"unknown";"no"
35;"management";"divorced";"tertiary";"no";0;"yes";"no";"telephone";29;"oct";171;1;-1;0;"unknown";"yes"
58;"management";"divorced";"tertiary";"no";372;"no";"yes";"unknown";29;"oct";11;1;-1;0;"unknown";"yes"
39;"blue-collar";"single";"unknown";"no";3912;"yes";"no";"telephone";29;"oct";223;1;-1;0;"unknown";"no"
60;"blue-collar";"married";"secondary";"no";1801;"no";"no";"telephone";29;"oct";167;1;-1;0;"unknown";"no"
59;"management";"divorced";"tertiary";"no";258;"yes";"no";"telephone";29;"oct";266;1;-1;0;"unknown";"yes"
35;"management";"single";"tertiary";"no";7506;"yes";"no";"unknown";30;"oct";248;1;-1;0;"unknown";"yes"
42;"technician";"divorced";"secondary";"no";314;"yes";"no";"unknown";30;"oct";234;1;-1;0;"unknown";"yes"
43;"retired";"married";"secondary";"no";860;"no";"no";"telephone";30;"oct";132;1;-1;0;"unknown";"yes"
36;"entrepreneur";"married";"tertiary";"no";6;"no";"no";"telephone";30;"oct";246;1;-1;0;"unknown";"no"
34;"housemaid";"married";"secondary";"no";0;"yes";"no";"unknown";30;"oct";154;1;-1;0;"unknown";"yes"
35;"blue-collar";"single";"secondary";"no";3623;"no";"no";"telephone";30;"oct";160;1;-1;0;"unknown";"yes"
43;"self-employed";"married";"primary";"no";0;"yes";"no";"telephone";30;"oct";81;1;-1;0;"unknown";"no"
38;"admin.";"single";"secondary";"no";2470;"no";"no";"telephone";31;"oct";227;1;-1;0;"unknown";"yes"
39;"blue-collar";"married";"secondary";"no";1307;"yes";"no";"telephone";31;"oct";158;1;-1;0;"unknown";"yes"
58;"retired";"divorced";"tertiary";"no";3237;"no";"no";"telephone";31;"oct";615;1;-1;0;"unknown";"yes"
27;"management";"single";"tertiary";"no";185;"no";"no";"cellular";31;"oct";18;1;-1;0;"unknown";"no"
34;"technician";"single";"secondary";"no";1866;"no";"no";"cellular";4;"nov";95;1;-1;0;"unknown";"no"
41;"services";"married";"secondary";"no";523;"yes";"yes";"telephone";4;"nov";5;1;-1;0;"unknown";"no"
60;"management";"married";"tertiary";"no";5041;"no";"no";"telephone";4;"nov";399;1;-1;0;"unknown";"yes"
28;"management";"single";"tertiary";"no";1335;"no";"yes";"unknown";4;"nov";15;1;-1;0;"unknown";"no"
26;"technician";"single";"tertiary";"no";172;"no";"yes";"telephone";4;"nov";21;1;140;4;"other";"no"
34;"entrepreneur";"married";"tertiary";"no";0;"yes";"no";"telephone";4;"nov";217;1;-1;0;"unknown";"no"
56;"technician";"married";"secondary";"no";6619;"yes";"no";"telephone";4;"nov";465;1;-1;0;"unknown";"yes"
34;"management";"married";"tertiary";"no";8;"yes";"no";"telephone";5;"nov";6;1;-1;0;"unknown";"no"
50;"admin.";"divorced";"secondary";"no";237;"no";"yes";"telephone";5;"nov";169;1;-1;0;"unknown";"yes"
51;"admin.";"single";"secondary";"no";3132;"no";"no";"telephone";5;"nov";449;1;176;1;"failure";"no"
26;"management";"single";"tertiary";"no";4683;"yes";"no";"telephone";5;"nov";5;1;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";1331;"no";"no";"unknown";5;"nov";268;1;-1;0;"unknown";"yes"
37;"services";"married";"secondary";"no";1970;"yes";"no";"telephone";5;"nov";253;1;-1;0;"unknown";"yes"
44;"self-employed";"married";"secondary";"no";706;"no";"no";"unknown";5;"nov";204;1;-1;0;"unknown";"yes"
59;"retired";"divorced";"secondary";"no";1026;"no";"no";"unknown";5;"nov";669;1;-1;0;"unknown";"yes"
43;"services";"married";"secondary";"no";94;"yes";"yes";"telephone";5;"nov";68;1;-1;0;"unknown";"no"
49;"management";"married";"secondary";"no";249;"no";"no";"telephone";6;"nov";234;1;-1;0;"unknown";"yes"
48;"management";"divorced";"tertiary";"no";15;"no";"no";"unknown";6;"nov";88;1;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";1770;"yes";"no";"unknown";6;"nov";26;1;101;11;"other";"no"
30;"management";"single";"tertiary";"no";12857;"yes";"no";"cellular";6;"nov";150;1;-1;0;"unknown";"yes"
36;"admin.";"married";"secondary";"no";3321;"yes";"no";"telephone";6;"nov";132;1;-1;0;"unknown";"no"
31;"technician";"single";"tertiary";"no";2807;"no";"no";"unknown";8;"nov";154;1;-1;0;"unknown";"yes"
28;"unemployed";"single";"tertiary";"no";7;"no";"no";"cellular";8;"nov";20;1;-1;0;"unknown";"no"
29;"management";"single";"tertiary";"no";572;"yes";"no";"telephone";8;"nov";319;1;-1;0;"unknown";"yes"
33;"management";"single";"tertiary";"no";1956;"no";"no";"telephone";8;"nov";76;1;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";5060;"no";"no";"unknown";9;"nov";299;1;-1;0;"unknown";"yes"
43;"admin.";"single";"secondary";"no";35;"no";"no";"telephone";9;"nov";208;1;-1;0;"unknown";"no"
38;"management";"married";"tertiary";"no";1101;"yes";"no";"telephone";9;"nov";43;1;-1;0;"unknown";"no"
33;"technician";"married";"secondary";"no";1234;"no";"no";"telephone";9;"nov";61;1;-1;0;"unknown";"no"
23;"admin.";"single";"secondary";"no";40;"no";"no";"telephone";10;"nov";1239;1;-1;0;"unknown";"no"
59;"technician";"married";"tertiary";"no";6573;"yes";"no";"telephone";10;"nov";4918;1;-1;0;"unknown";"no"
38;"management";"single";"tertiary";"no";6490;"no";"no";"telephone";10;"nov";125;1;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";163;"yes";"yes";"telephone";10;"nov";107;1;-1;0;"unknown";"no"
33;"unemployed";"divorced";"secondary";"no";1005;"yes";"no";"telephone";10;"nov";175;1;174;2;"failure";"no"
43;"admin.";"married";"secondary";"no";2271;"no";"no";"telephone";10;"nov";524;1;-1;0;"unknown";"yes"
40;"management";"single";"secondary";"no";9916;"no";"no";"telephone";10;"nov";98;1;-1;0;"unknown";"no"
48;"management";"married";"tertiary";"no";1;"no";"no";"telephone";10;"nov";248;1;-1;0;"unknown";"yes"
47;"technician";"married";"secondary";"no";0;"no";"no";"unknown";11;"nov";74;1;-1;0;"unknown";"no"
31;"technician";"married";"secondary";"no";585;"yes";"no";"telephone";11;"nov";133;1;-1;0;"unknown";"no"
33;"unemployed";"married";"secondary";"no";456;"no";"no";"telephone";11;"nov";119;1;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";676;"no";"no";"telephone";11;"nov";486;1;-1;0;"unknown";"yes"
28;"self-employed";"single";"tertiary";"no";160;"no";"no";"unknown";11;"nov";158;1;-1;0;"unknown";"yes"
34;"admin.";"married";"tertiary";"no";899;"yes";"no";"unknown";12;"nov";114;1;170;3;"failure";"yes"
47;"blue-collar";"married";"secondary";"no";1230;"yes";"no";"telephone";12;"nov";378;1;-1;0;"unknown";"yes"
22;"technician";"single";"secondary";"no";333;"no";"yes";"telephone";12;"nov";129;1;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";1016;"yes";"yes";"telephone";12;"nov";24;1;-1;0;"unknown";"no"
26;"management";"married";"tertiary";"no";52;"no";"yes";"telephone";12;"nov";238;1;-1;0;"unknown";"no"
30;"admin.";"married";"secondary";"no";873;"yes";"no";"telephone";12;"nov";119;1;167;3;"success";"no"
43;"blue-collar";"divorced";"primary";"no";219;"no";"no";"telephone";13;"nov";138;1;-1;0;"unknown";"no"
33;"admin.";"single";"secondary";"no";206;"no";"no";"telephone";13;"nov";168;1;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";718;"yes";"yes";"telephone";13;"nov";72;1;-1;0;"unknown";"no"
59;"housemaid";"married";"tertiary";"no";0;"no";"no";"telephone";13;"nov";494;1;-1;0;"unknown";"yes"
30;"management";"single";"tertiary";"no";1243;"yes";"no";"telephone";13;"nov";86;1;174;1;"failure";"no"
32;"management";"married";"tertiary";"no";62;"yes";"no";"telephone";13;"nov";45;1;-1;0;"unknown";"no"
32;"blue-collar";"single";"tertiary";"no";700;"no";"no";"unknown";13;"nov";90;1;-1;0;"unknown";"yes"
31;"entrepreneur";"single";"secondary";"no";0;"no";"no";"telephone";13;"nov";160;1;-1;0;"unknown";"yes"
49;"admin.";"married";"secondary";"no";3608;"yes";"no";"unknown";13;"nov";231;1;-1;0;"unknown";"yes"
46;"unknown";"married";"unknown";"no";677;"no";"no";"unknown";13;"nov";722;1;-1;0;"unknown";"no"
27;"student";"single";"secondary";"no";67;"no";"no";"telephone";14;"nov";239;1;-1;0;"unknown";"yes"
