"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
60;"retired";"married";"secondary";"no";5632;"yes";"no";"cellular";30;"jul";380;7;-1;0;"unknown";"no"
44;"unemployed";"single";"primary";"yes";-4;"no";"yes";"cellular";30;"jul";788;2;-1;0;"unknown";"yes"
36;"unemployed";"divorced";"secondary";"no";2178;"yes";"no";"cellular";30;"jul";74;2;-1;0;"unknown";"no"
54;"technician";"married";"secondary";"no";273;"yes";"no";"cellular";30;"jul";55;3;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";0;"yes";"no";"cellular";30;"jul";61;3;-1;0;"unknown";"no"
49;"entrepreneur";"divorced";"unknown";"yes";-701;"yes";"no";"cellular";30;"jul";988;2;-1;0;"unknown";"yes"
54;"admin.";"divorced";"secondary";"no";1383;"yes";"yes";"cellular";30;"jul";622;4;-1;0;"unknown";"no"
47;"management";"divorced";"tertiary";"no";8226;"yes";"no";"cellular";30;"jul";137;2;-1;0;"unknown";"no"
55;"unemployed";"married";"secondary";"no";4372;"yes";"no";"cellular";30;"jul";122;2;-1;0;"unknown";"no"
45;"admin.";"divorced";"unknown";"no";998;"yes";"no";"telephone";30;"jul";38;2;-1;0;"unknown";"no"
42;"blue-collar";"single";"primary";"no";92;"no";"no";"cellular";30;"jul";86;2;-1;0;"unknown";"no"
44;"housemaid";"divorced";"primary";"no";629;"no";"no";"cellular";30;"jul";432;4;-1;0;"unknown";"no"
46;"admin.";"divorced";"secondary";"no";1203;"no";"no";"cellular";30;"jul";227;8;-1;0;"unknown";"no"
39;"admin.";"married";"secondary";"no";-139;"no";"no";"cellular";30;"jul";120;2;-1;0;"unknown";"no"
40;"management";"divorced";"tertiary";"no";69;"yes";"no";"cellular";30;"jul";149;2;-1;0;"unknown";"no"
55;"management";"married";"tertiary";"no";-375;"no";"no";"cellular";30;"jul";814;2;-1;0;"unknown";"yes"
50;"blue-collar";"married";"secondary";"no";0;"no";"no";"cellular";30;"jul";144;9;-1;0;"unknown";"no"
31;"technician";"married";"secondary";"no";0;"yes";"no";"cellular";30;"jul";126;3;-1;0;"unknown";"no"
45;"management";"married";"primary";"no";321;"yes";"no";"cellular";30;"jul";918;4;-1;0;"unknown";"no"
57;"blue-collar";"married";"primary";"yes";195;"no";"yes";"telephone";30;"jul";185;4;-1;0;"unknown";"no"
52;"unemployed";"married";"primary";"no";959;"no";"no";"telephone";30;"jul";694;2;-1;0;"unknown";"yes"
44;"management";"divorced";"tertiary";"no";6486;"no";"no";"cellular";30;"jul";272;4;-1;0;"unknown";"no"
56;"self-employed";"married";"secondary";"no";784;"no";"yes";"cellular";30;"jul";149;2;-1;0;"unknown";"no"
37;"services";"married";"secondary";"no";4151;"yes";"yes";"cellular";30;"jul";543;4;-1;0;"unknown";"yes"
44;"services";"married";"secondary";"no";1335;"yes";"no";"cellular";30;"jul";94;5;-1;0;"unknown";"no"
59;"management";"married";"primary";"no";3831;"no";"no";"telephone";30;"jul";87;4;-1;0;"unknown";"no"
60;"retired";"divorced";"secondary";"no";1091;"no";"no";"cellular";30;"jul";441;5;-1;0;"unknown";"yes"
47;"technician";"married";"tertiary";"no";0;"yes";"yes";"cellular";30;"jul";89;2;-1;0;"unknown";"no"
53;"self-employed";"married";"primary";"no";4576;"no";"no";"telephone";30;"jul";82;2;-1;0;"unknown";"no"
29;"housemaid";"married";"secondary";"no";1082;"no";"yes";"cellular";30;"jul";77;4;-1;0;"unknown";"no"
52;"blue-collar";"single";"secondary";"no";359;"yes";"no";"cellular";30;"jul";444;2;-1;0;"unknown";"no"
53;"technician";"married";"secondary";"no";1389;"no";"no";"telephone";30;"jul";34;4;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";0;"yes";"no";"cellular";30;"jul";73;4;-1;0;"unknown";"no"
42;"blue-collar";"married";"unknown";"no";-406;"yes";"no";"cellular";30;"jul";152;5;-1;0;"unknown";"no"
56;"retired";"divorced";"secondary";"no";1005;"no";"yes";"cellular";30;"jul";69;4;-1;0;"unknown";"no"
37;"blue-collar";"single";"primary";"no";554;"yes";"no";"cellular";30;"jul";74;3;-1;0;"unknown";"no"
44;"unemployed";"married";"primary";"no";51;"no";"no";"cellular";30;"jul";289;4;-1;0;"unknown";"no"
38;"entrepreneur";"married";"primary";"no";0;"yes";"no";"cellular";30;"jul";172;4;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";276;"yes";"no";"cellular";30;"jul";535;2;-1;0;"unknown";"no"
31;"management";"married";"tertiary";"no";18;"yes";"no";"cellular";30;"jul";72;19;-1;0;"unknown";"no"
41;"management";"single";"unknown";"no";335;"no";"no";"cellular";30;"jul";44;4;-1;0;"unknown";"no"
46;"technician";"divorced";"secondary";"no";2862;"yes";"yes";"cellular";30;"jul";132;3;-1;0;"unknown";"no"
41;"services";"married";"unknown";"yes";-1;"no";"yes";"cellular";30;"jul";1171;4;-1;0;"unknown";"yes"
38;"technician";"married";"secondary";"yes";238;"no";"no";"cellular";30;"jul";376;8;-1;0;"unknown";"no"
44;"admin.";"married";"secondary";"no";1305;"no";"no";"cellular";30;"jul";72;4;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";3414;"no";"no";"telephone";30;"jul";117;6;-1;0;"unknown";"no"
57;"housemaid";"divorced";"primary";"no";3819;"no";"no";"telephone";30;"jul";1001;2;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";96;"no";"no";"cellular";30;"jul";729;4;-1;0;"unknown";"yes"
58;"unemployed";"single";"secondary";"no";1013;"yes";"no";"cellular";30;"jul";341;5;-1;0;"unknown";"no"
35;"admin.";"divorced";"secondary";"no";0;"no";"no";"cellular";30;"jul";186;6;-1;0;"unknown";"no"
41;"blue-collar";"divorced";"primary";"no";0;"no";"no";"cellular";30;"jul";509;2;-1;0;"unknown";"yes"
