"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
30;"management";"single";"tertiary";"no";140;"no";"no";"cellular";28;"jan";186;1;-1;0;"unknown";"no"
46;"technician";"divorced";"tertiary";"no";0;"no";"no";"cellular";28;"jan";1199;2;-1;0;"unknown";"yes"
43;"blue-collar";"married";"unknown";"no";117;"yes";"no";"telephone";28;"jan";170;2;240;1;"other";"no"
42;"technician";"single";"secondary";"no";-321;"no";"no";"cellular";28;"jan";230;2;-1;0;"unknown";"no"
46;"services";"divorced";"secondary";"no";755;"no";"no";"cellular";28;"jan";246;1;-1;0;"unknown";"no"
52;"technician";"married";"secondary";"no";1033;"no";"no";"cellular";28;"jan";198;3;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";1236;"no";"no";"cellular";28;"jan";163;1;-1;0;"unknown";"no"
49;"technician";"married";"secondary";"no";177;"yes";"yes";"cellular";28;"jan";90;1;204;1;"failure";"no"
48;"unemployed";"divorced";"primary";"no";840;"no";"no";"cellular";28;"jan";196;1;-1;0;"unknown";"no"
41;"admin.";"single";"secondary";"no";219;"yes";"no";"cellular";28;"jan";119;1;268;1;"other";"no"
42;"management";"married";"tertiary";"no";157;"yes";"yes";"cellular";28;"jan";136;1;-1;0;"unknown";"no"
50;"management";"married";"primary";"no";1458;"no";"no";"cellular";28;"jan";92;1;-1;0;"unknown";"no"
53;"blue-collar";"single";"secondary";"no";5715;"no";"no";"cellular";28;"jan";287;2;-1;0;"unknown";"no"
44;"housemaid";"married";"secondary";"no";122;"no";"no";"cellular";28;"jan";68;2;-1;0;"unknown";"no"
57;"services";"divorced";"primary";"no";818;"no";"no";"cellular";28;"jan";208;1;-1;0;"unknown";"no"
42;"technician";"married";"secondary";"no";799;"no";"no";"cellular";28;"jan";234;1;181;6;"failure";"no"
30;"services";"single";"secondary";"no";117;"no";"no";"cellular";28;"jan";135;1;-1;0;"unknown";"no"
42;"services";"divorced";"secondary";"no";466;"no";"no";"cellular";28;"jan";48;1;-1;0;"unknown";"no"
55;"blue-collar";"divorced";"primary";"no";962;"no";"yes";"telephone";28;"jan";88;2;-1;0;"unknown";"no"
26;"services";"single";"secondary";"no";1095;"no";"no";"cellular";28;"jan";410;2;-1;0;"unknown";"no"
45;"technician";"married";"secondary";"no";297;"no";"no";"cellular";28;"jan";210;2;-1;0;"unknown";"no"
52;"retired";"married";"secondary";"no";414;"no";"no";"cellular";28;"jan";207;3;-1;0;"unknown";"no"
39;"management";"divorced";"tertiary";"no";6;"yes";"no";"cellular";28;"jan";139;2;-1;0;"unknown";"no"
44;"services";"married";"secondary";"no";237;"yes";"no";"cellular";28;"jan";212;2;-1;0;"unknown";"no"
56;"technician";"single";"tertiary";"no";-528;"no";"no";"cellular";28;"jan";290;2;184;2;"failure";"no"
42;"self-employed";"married";"secondary";"no";399;"no";"no";"cellular";28;"jan";296;2;-1;0;"unknown";"no"
26;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular";28;"jan";148;2;258;2;"failure";"no"
28;"technician";"single";"tertiary";"no";102;"no";"no";"cellular";28;"jan";321;2;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";6;"yes";"no";"cellular";28;"jan";241;3;-1;0;"unknown";"no"
48;"management";"divorced";"secondary";"no";769;"no";"yes";"cellular";28;"jan";58;2;184;15;"other";"no"
55;"unemployed";"married";"primary";"no";8585;"no";"no";"telephone";28;"jan";201;2;-1;0;"unknown";"no"
41;"technician";"married";"secondary";"no";0;"no";"no";"cellular";28;"jan";411;2;156;8;"other";"no"
55;"management";"married";"unknown";"no";559;"no";"no";"cellular";28;"jan";271;2;-1;0;"unknown";"no"
42;"self-employed";"single";"secondary";"no";429;"no";"no";"cellular";28;"jan";96;2;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";1392;"no";"no";"cellular";28;"jan";1121;2;205;3;"failure";"no"
45;"blue-collar";"married";"primary";"no";103;"no";"no";"cellular";28;"jan";64;3;-1;0;"unknown";"no"
42;"technician";"divorced";"tertiary";"no";802;"no";"no";"telephone";28;"jan";119;2;-1;0;"unknown";"no"
42;"technician";"married";"tertiary";"no";0;"no";"no";"cellular";28;"jan";942;2;-1;0;"unknown";"no"
29;"management";"married";"tertiary";"no";54;"no";"no";"cellular";28;"jan";873;3;-1;0;"unknown";"no"
27;"blue-collar";"single";"primary";"no";140;"no";"no";"telephone";28;"jan";183;2;-1;0;"unknown";"no"
43;"technician";"married";"tertiary";"no";1796;"no";"no";"cellular";28;"jan";352;2;-1;0;"unknown";"no"
45;"management";"married";"secondary";"no";672;"yes";"no";"telephone";28;"jan";227;3;187;1;"other";"no"
27;"student";"single";"tertiary";"no";1013;"no";"no";"cellular";28;"jan";965;3;-1;0;"unknown";"no"
27;"student";"single";"secondary";"no";760;"no";"no";"cellular";28;"jan";177;2;-1;0;"unknown";"no"
44;"technician";"married";"secondary";"no";-199;"no";"no";"cellular";28;"jan";692;2;247;3;"failure";"no"
32;"self-employed";"married";"tertiary";"no";1918;"no";"no";"cellular";28;"jan";128;2;-1;0;"unknown";"no"
26;"student";"single";"unknown";"no";2020;"no";"no";"telephone";28;"jan";42;3;-1;0;"unknown";"no"
49;"services";"married";"secondary";"no";-507;"no";"no";"telephone";28;"jan";148;2;-1;0;"unknown";"no"
50;"technician";"married";"secondary";"no";-70;"yes";"yes";"cellular";28;"jan";391;2;191;1;"failure";"no"
54;"management";"divorced";"tertiary";"no";1288;"no";"no";"cellular";28;"jan";515;3;-1;0;"unknown";"no"
45;"services";"married";"secondary";"no";-33;"no";"no";"cellular";28;"jan";198;3;-1;0;"unknown";"no"
28;"student";"single";"unknown";"no";78;"no";"no";"cellular";28;"jan";554;2;-1;0;"unknown";"no"
46;"blue-collar";"married";"primary";"no";1227;"no";"no";"telephone";28;"jan";157;3;-1;0;"unknown";"no"
51;"unemployed";"divorced";"primary";"no";2244;"no";"no";"telephone";28;"jan";360;2;-1;0;"unknown";"no"
59;"retired";"divorced";"secondary";"no";208;"no";"yes";"cellular";28;"jan";503;2;-1;0;"unknown";"no"
35;"technician";"single";"unknown";"no";0;"no";"no";"cellular";28;"jan";81;2;-1;0;"unknown";"no"
33;"admin.";"married";"unknown";"no";664;"no";"no";"cellular";28;"jan";294;3;-1;0;"unknown";"no"
39;"management";"married";"secondary";"no";0;"no";"no";"cellular";28;"jan";224;2;-1;0;"unknown";"no"
30;"admin.";"married";"secondary";"no";358;"no";"no";"cellular";28;"jan";156;2;-1;0;"unknown";"no"
53;"management";"married";"tertiary";"no";811;"no";"no";"cellular";28;"jan";405;3;-1;0;"unknown";"no"
34;"services";"single";"tertiary";"no";239;"no";"no";"cellular";28;"jan";699;2;-1;0;"unknown";"no"
