"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
36;"technician";"married";"secondary";"no";196;"yes";"no";"cellular";20;"aug";687;2;-1;0;"unknown";"no"
43;"technician";"married";"secondary";"no";481;"no";"no";"cellular";20;"aug";196;2;-1;0;"unknown";"no"
30;"technician";"single";"secondary";"no";790;"no";"no";"cellular";20;"aug";696;3;-1;0;"unknown";"no"
37;"management";"single";"tertiary";"no";198;"no";"no";"cellular";20;"aug";304;5;-1;0;"unknown";"no"
33;"management";"divorced";"secondary";"no";106;"no";"no";"cellular";20;"aug";175;3;-1;0;"unknown";"no"
31;"technician";"single";"secondary";"no";159;"no";"no";"cellular";20;"aug";129;1;-1;0;"unknown";"no"
41;"housemaid";"married";"secondary";"no";304;"no";"no";"cellular";20;"aug";132;1;-1;0;"unknown";"no"
33;"management";"single";"tertiary";"no";0;"no";"no";"cellular";20;"aug";291;1;-1;0;"unknown";"no"
47;"services";"married";"secondary";"no";1717;"no";"no";"cellular";20;"aug";216;9;-1;0;"unknown";"no"
47;"technician";"married";"secondary";"no";52;"no";"no";"cellular";20;"aug";881;4;-1;0;"unknown";"no"
49;"admin.";"married";"secondary";"no";2465;"no";"no";"cellular";20;"aug";157;3;-1;0;"unknown";"no"
32;"technician";"single";"secondary";"no";0;"no";"no";"cellular";20;"aug";92;4;-1;0;"unknown";"no"
32;"management";"married";"secondary";"no";375;"no";"no";"cellular";20;"aug";135;3;-1;0;"unknown";"no"
57;"housemaid";"married";"primary";"no";0;"no";"no";"cellular";20;"aug";252;3;-1;0;"unknown";"no"
48;"blue-collar";"married";"secondary";"no";1143;"yes";"no";"cellular";20;"aug";93;3;-1;0;"unknown";"no"
54;"unknown";"married";"unknown";"no";390;"no";"no";"cellular";20;"aug";68;5;-1;0;"unknown";"no"
44;"housemaid";"married";"primary";"no";0;"no";"no";"cellular";20;"aug";174;5;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";208;"no";"no";"cellular";20;"aug";170;4;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";70;"no";"no";"cellular";20;"aug";165;3;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";20;"aug";141;3;-1;0;"unknown";"no"
35;"entrepreneur";"divorced";"secondary";"no";80;"no";"no";"cellular";20;"aug";67;5;-1;0;"unknown";"no"
51;"management";"married";"tertiary";"no";7631;"no";"no";"cellular";20;"aug";896;8;-1;0;"unknown";"no"
37;"technician";"married";"tertiary";"no";247;"no";"no";"cellular";20;"aug";625;6;-1;0;"unknown";"yes"
31;"management";"single";"tertiary";"no";2085;"yes";"no";"cellular";20;"aug";147;4;-1;0;"unknown";"no"
59;"retired";"married";"primary";"no";2568;"no";"no";"cellular";20;"aug";63;5;-1;0;"unknown";"no"
52;"blue-collar";"married";"primary";"no";584;"yes";"no";"cellular";20;"aug";76;18;-1;0;"unknown";"no"
38;"technician";"single";"tertiary";"no";221;"no";"no";"cellular";20;"aug";79;3;-1;0;"unknown";"no"
