"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
29;"services";"divorced";"secondary";"no";84;"yes";"no";"cellular";13;"apr";1101;2;-1;0;"unknown";"yes"
31;"management";"single";"tertiary";"no";999;"yes";"no";"cellular";13;"apr";187;5;-1;0;"unknown";"no"
52;"blue-collar";"married";"secondary";"no";543;"yes";"no";"cellular";13;"apr";211;2;-1;0;"unknown";"no"
36;"admin.";"single";"secondary";"no";587;"yes";"no";"cellular";13;"apr";239;3;-1;0;"unknown";"no"
27;"services";"single";"secondary";"no";150;"no";"no";"cellular";13;"apr";81;3;-1;0;"unknown";"no"
44;"self-employed";"single";"tertiary";"no";1367;"yes";"no";"cellular";13;"apr";1232;3;146;1;"other";"yes"
30;"self-employed";"married";"secondary";"no";1772;"yes";"no";"cellular";13;"apr";158;4;-1;0;"unknown";"no"
30;"blue-collar";"married";"primary";"no";-93;"yes";"no";"cellular";13;"apr";173;4;-1;0;"unknown";"no"
35;"blue-collar";"married";"tertiary";"no";5271;"yes";"no";"cellular";14;"apr";119;2;-1;0;"unknown";"no"
80;"retired";"married";"primary";"no";1861;"no";"no";"telephone";14;"apr";563;2;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";1318;"no";"no";"cellular";14;"apr";142;2;-1;0;"unknown";"no"
33;"blue-collar";"married";"secondary";"no";91;"yes";"no";"cellular";14;"apr";283;2;-1;0;"unknown";"no"
32;"admin.";"divorced";"secondary";"no";410;"yes";"no";"cellular";14;"apr";129;1;-1;0;"unknown";"no"
59;"blue-collar";"married";"primary";"no";11066;"no";"no";"telephone";14;"apr";86;6;-1;0;"unknown";"no"
24;"technician";"single";"secondary";"no";139;"no";"no";"cellular";14;"apr";259;1;-1;0;"unknown";"no"
38;"technician";"married";"tertiary";"no";52;"yes";"no";"cellular";14;"apr";82;4;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";863;"yes";"no";"cellular";14;"apr";565;2;-1;0;"unknown";"no"
39;"services";"married";"secondary";"no";554;"yes";"no";"cellular";14;"apr";251;1;-1;0;"unknown";"no"
32;"services";"single";"secondary";"no";758;"yes";"no";"cellular";14;"apr";262;1;-1;0;"unknown";"no"
33;"technician";"single";"tertiary";"no";318;"yes";"no";"cellular";14;"apr";401;1;-1;0;"unknown";"no"
35;"blue-collar";"married";"secondary";"no";120;"yes";"no";"cellular";14;"apr";269;3;328;1;"failure";"no"
44;"services";"married";"secondary";"no";1450;"yes";"no";"cellular";14;"apr";356;1;314;2;"failure";"no"
36;"services";"single";"secondary";"no";1405;"yes";"no";"cellular";14;"apr";283;3;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";703;"yes";"no";"cellular";14;"apr";342;1;-1;0;"unknown";"yes"
41;"management";"married";"tertiary";"no";-456;"no";"no";"cellular";14;"apr";427;4;144;1;"failure";"no"
40;"self-employed";"married";"tertiary";"no";13669;"no";"no";"cellular";14;"apr";255;7;-1;0;"unknown";"no"
45;"technician";"single";"primary";"no";237;"yes";"no";"cellular";14;"apr";110;1;263;1;"failure";"no"
36;"technician";"married";"secondary";"no";15485;"no";"no";"cellular";14;"apr";461;1;-1;0;"unknown";"yes"
33;"management";"married";"tertiary";"no";0;"yes";"no";"cellular";14;"apr";535;3;328;1;"failure";"yes"
59;"technician";"married";"secondary";"no";0;"yes";"no";"cellular";14;"apr";145;1;-1;0;"unknown";"no"
25;"student";"single";"secondary";"no";1765;"yes";"no";"telephone";14;"apr";111;3;326;2;"failure";"no"
35;"unemployed";"married";"secondary";"no";2080;"yes";"no";"telephone";14;"apr";266;3;-1;0;"unknown";"no"
82;"housemaid";"married";"primary";"no";2140;"no";"no";"telephone";14;"apr";118;6;-1;0;"unknown";"no"
58;"blue-collar";"married";"primary";"no";5445;"yes";"no";"cellular";14;"apr";391;1;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";609;"yes";"no";"cellular";14;"apr";1126;1;335;1;"failure";"no"
34;"management";"single";"tertiary";"no";2646;"no";"no";"cellular";14;"apr";142;1;-1;0;"unknown";"yes"
40;"technician";"married";"tertiary";"no";1641;"yes";"no";"cellular";14;"apr";855;1;-1;0;"unknown";"no"
