"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
42;"blue-collar";"married";"secondary";"no";413;"yes";"no";"cellular";11;"feb";456;2;184;2;"success";"yes"
35;"self-employed";"single";"tertiary";"no";353;"no";"no";"cellular";11;"feb";352;1;183;1;"success";"yes"
48;"entrepreneur";"single";"secondary";"no";315;"no";"no";"unknown";11;"feb";271;1;-1;0;"unknown";"yes"
44;"technician";"single";"secondary";"no";451;"no";"no";"cellular";11;"feb";203;1;183;2;"success";"no"
71;"retired";"married";"secondary";"no";1712;"no";"no";"cellular";11;"feb";660;1;-1;0;"unknown";"yes"
60;"retired";"married";"secondary";"no";523;"no";"no";"cellular";11;"feb";467;1;182;3;"success";"yes"
34;"blue-collar";"married";"secondary";"no";1454;"yes";"no";"cellular";11;"feb";231;2;297;2;"failure";"yes"
57;"retired";"married";"primary";"no";9367;"no";"no";"cellular";11;"feb";981;1;90;6;"success";"yes"
49;"technician";"divorced";"secondary";"no";0;"yes";"no";"cellular";11;"feb";283;3;-1;0;"unknown";"no"
75;"retired";"married";"secondary";"no";291;"no";"no";"cellular";11;"feb";515;1;183;1;"failure";"yes"
39;"blue-collar";"married";"secondary";"no";1382;"yes";"no";"cellular";11;"feb";397;2;-1;0;"unknown";"yes"
64;"retired";"married";"tertiary";"no";846;"no";"no";"cellular";11;"feb";671;1;181;3;"failure";"yes"
66;"retired";"married";"secondary";"no";780;"no";"no";"cellular";12;"feb";388;4;-1;0;"unknown";"no"
36;"technician";"married";"tertiary";"no";341;"no";"no";"cellular";12;"feb";419;2;183;1;"success";"yes"
27;"admin.";"single";"secondary";"no";255;"no";"no";"cellular";12;"feb";123;1;182;4;"success";"no"
29;"technician";"single";"secondary";"no";113;"no";"no";"cellular";12;"feb";328;2;183;4;"success";"yes"
34;"management";"single";"tertiary";"no";13014;"no";"no";"cellular";12;"feb";637;1;183;1;"success";"yes"
26;"unemployed";"single";"secondary";"no";632;"no";"no";"cellular";12;"feb";218;1;-1;0;"unknown";"yes"
34;"management";"single";"tertiary";"no";417;"yes";"no";"cellular";12;"feb";155;10;149;5;"failure";"no"
41;"management";"married";"tertiary";"no";27696;"no";"no";"cellular";12;"feb";138;2;184;3;"success";"yes"
47;"blue-collar";"married";"secondary";"no";3715;"no";"no";"cellular";12;"feb";171;2;182;4;"other";"yes"
52;"management";"married";"tertiary";"no";4675;"no";"no";"cellular";12;"feb";181;3;-1;0;"unknown";"yes"
