"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
51;"admin.";"married";"secondary";"no";0;"no";"no";"unknown";5;"jun";78;1;-1;0;"unknown";"no"
46;"technician";"married";"secondary";"no";488;"no";"no";"unknown";5;"jun";92;1;-1;0;"unknown";"no"
59;"unknown";"married";"unknown";"no";3940;"no";"no";"unknown";5;"jun";48;2;-1;0;"unknown";"no"
49;"entrepreneur";"married";"tertiary";"no";9824;"no";"no";"unknown";5;"jun";69;1;-1;0;"unknown";"no"
48;"blue-collar";"married";"primary";"no";257;"yes";"no";"unknown";5;"jun";333;2;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";-640;"yes";"yes";"unknown";5;"jun";78;6;-1;0;"unknown";"no"
36;"management";"married";"unknown";"no";0;"no";"no";"unknown";5;"jun";131;1;-1;0;"unknown";"no"
50;"technician";"married";"primary";"no";883;"yes";"no";"unknown";5;"jun";170;1;-1;0;"unknown";"no"
52;"unknown";"married";"primary";"no";8251;"no";"no";"unknown";5;"jun";397;1;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";1910;"yes";"no";"unknown";5;"jun";41;1;-1;0;"unknown";"no"
51;"unknown";"divorced";"unknown";"no";1649;"no";"no";"unknown";5;"jun";93;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";1772;"no";"no";"unknown";5;"jun";208;1;-1;0;"unknown";"yes"
58;"blue-collar";"married";"secondary";"no";590;"no";"yes";"unknown";5;"jun";133;1;-1;0;"unknown";"no"
39;"services";"single";"secondary";"no";0;"no";"no";"unknown";5;"jun";133;1;-1;0;"unknown";"no"
42;"admin.";"married";"secondary";"no";4209;"yes";"no";"unknown";5;"jun";57;6;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";561;"no";"no";"unknown";5;"jun";21;1;-1;0;"unknown";"no"
46;"technician";"single";"tertiary";"no";2800;"no";"no";"unknown";5;"jun";47;1;-1;0;"unknown";"no"
53;"management";"married";"tertiary";"no";1619;"no";"no";"unknown";5;"jun";89;1;-1;0;"unknown";"no"
51;"admin.";"married";"primary";"no";2281;"yes";"yes";"unknown";5;"jun";163;1;-1;0;"unknown";"no"
43;"housemaid";"married";"primary";"no";522;"no";"no";"unknown";5;"jun";86;1;-1;0;"unknown";"no"
30;"entrepreneur";"married";"secondary";"no";2551;"yes";"no";"unknown";5;"jun";142;2;-1;0;"unknown";"no"
25;"blue-collar";"single";"secondary";"no";150;"yes";"no";"unknown";5;"jun";492;2;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";440;"yes";"no";"unknown";5;"jun";327;2;-1;0;"unknown";"no"
37;"blue-collar";"married";"primary";"no";213;"no";"yes";"unknown";5;"jun";323;1;-1;0;"unknown";"no"
53;"management";"married";"tertiary";"yes";0;"no";"yes";"unknown";5;"jun";189;1;-1;0;"unknown";"no"
59;"retired";"married";"secondary";"no";0;"no";"no";"unknown";5;"jun";812;1;-1;0;"unknown";"yes"
55;"retired";"divorced";"secondary";"no";282;"yes";"no";"unknown";5;"jun";99;2;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";-97;"yes";"no";"unknown";5;"jun";135;2;-1;0;"unknown";"no"
48;"services";"divorced";"secondary";"no";0;"no";"no";"unknown";5;"jun";428;1;-1;0;"unknown";"no"
44;"technician";"married";"secondary";"no";296;"yes";"yes";"unknown";5;"jun";169;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";151;"yes";"no";"unknown";5;"jun";202;1;-1;0;"unknown";"no"
42;"blue-collar";"divorced";"secondary";"no";1037;"no";"no";"unknown";5;"jun";271;1;-1;0;"unknown";"no"
37;"services";"married";"secondary";"no";2132;"no";"no";"unknown";5;"jun";232;1;-1;0;"unknown";"no"
37;"self-employed";"single";"secondary";"no";125;"no";"no";"unknown";5;"jun";56;1;-1;0;"unknown";"no"
52;"housemaid";"married";"primary";"no";1340;"no";"no";"unknown";5;"jun";175;1;-1;0;"unknown";"no"
57;"technician";"married";"primary";"no";67;"no";"no";"unknown";5;"jun";67;1;-1;0;"unknown";"no"
23;"services";"married";"secondary";"no";2673;"yes";"no";"unknown";5;"jun";81;2;-1;0;"unknown";"no"
44;"services";"married";"secondary";"no";382;"no";"no";"unknown";5;"jun";1167;1;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";6536;"no";"no";"unknown";5;"jun";647;1;-1;0;"unknown";"no"
44;"technician";"married";"secondary";"no";533;"no";"no";"unknown";5;"jun";74;1;-1;0;"unknown";"no"
59;"retired";"divorced";"primary";"no";-88;"yes";"no";"unknown";5;"jun";910;2;-1;0;"unknown";"yes"
45;"management";"married";"secondary";"no";0;"no";"no";"unknown";5;"jun";65;2;-1;0;"unknown";"no"
38;"admin.";"single";"unknown";"no";13;"no";"no";"unknown";5;"jun";21;1;-1;0;"unknown";"no"
48;"retired";"single";"secondary";"no";3458;"no";"no";"unknown";5;"jun";292;1;-1;0;"unknown";"no"
47;"entrepreneur";"married";"secondary";"no";0;"no";"no";"unknown";5;"jun";1446;1;-1;0;"unknown";"yes"
60;"retired";"married";"secondary";"no";8590;"no";"no";"unknown";5;"jun";85;1;-1;0;"unknown";"no"
47;"unemployed";"married";"primary";"no";2946;"no";"no";"unknown";5;"jun";60;1;-1;0;"unknown";"no"
52;"housemaid";"married";"secondary";"no";14363;"no";"no";"unknown";5;"jun";132;1;-1;0;"unknown";"no"
60;"housemaid";"married";"tertiary";"no";443;"no";"no";"unknown";5;"jun";60;1;-1;0;"unknown";"no"
58;"entrepreneur";"married";"tertiary";"no";853;"no";"no";"unknown";5;"jun";1149;2;-1;0;"unknown";"yes"
56;"management";"divorced";"tertiary";"no";41;"no";"no";"unknown";5;"jun";179;1;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";313;"yes";"yes";"unknown";5;"jun";67;2;-1;0;"unknown";"no"
26;"services";"married";"secondary";"no";682;"yes";"yes";"unknown";5;"jun";166;2;-1;0;"unknown";"no"
58;"retired";"divorced";"secondary";"no";219;"no";"no";"unknown";5;"jun";133;1;-1;0;"unknown";"no"
51;"services";"married";"secondary";"no";540;"yes";"no";"unknown";5;"jun";124;2;-1;0;"unknown";"no"
57;"management";"married";"secondary";"no";4046;"no";"yes";"unknown";5;"jun";331;1;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";0;"no";"no";"unknown";5;"jun";174;1;-1;0;"unknown";"no"
41;"admin.";"single";"secondary";"no";2790;"yes";"no";"unknown";5;"jun";190;1;-1;0;"unknown";"no"
51;"unknown";"single";"unknown";"no";0;"no";"no";"unknown";5;"jun";409;1;-1;0;"unknown";"no"
55;"retired";"divorced";"tertiary";"no";1218;"no";"yes";"unknown";5;"jun";145;1;-1;0;"unknown";"no"
42;"services";"married";"secondary";"no";1007;"no";"no";"unknown";5;"jun";139;1;-1;0;"unknown";"no"
45;"blue-collar";"married";"unknown";"no";419;"no";"no";"unknown";5;"jun";420;1;-1;0;"unknown";"no"
37;"self-employed";"married";"tertiary";"no";144;"yes";"no";"unknown";5;"jun";247;2;-1;0;"unknown";"no"
